,1-PGA-1-1
0.000000000000000000e+00,2.732158086446207168e+00
1.000000000000000000e+00,4.479235447286278315e+00
2.000000000000000000e+00,6.990115314243799283e+00
3.000000000000000000e+00,2.689304843962962099e+00
4.000000000000000000e+00,2.170322250921190577e+00
5.000000000000000000e+00,1.559380245751793570e+00
6.000000000000000000e+00,3.246868735591874167e+00
7.000000000000000000e+00,1.687444541368780637e+00
8.000000000000000000e+00,2.179678714435179021e+00
9.000000000000000000e+00,3.031245573721298214e+00
1.000000000000000000e+01,5.613090772936921269e+00
1.100000000000000000e+01,9.343111122469645480e+00
1.200000000000000000e+01,1.720585738100259166e+00
1.300000000000000000e+01,2.206908452813263644e+00
1.400000000000000000e+01,2.867639331358472710e+00
1.500000000000000000e+01,1.027361818975536245e+00
1.600000000000000000e+01,2.369607920694226433e+00
1.700000000000000000e+01,1.799676578712014585e+00
1.800000000000000000e+01,4.216408820595395568e+00
1.900000000000000000e+01,1.628238946554170230e+00
2.000000000000000000e+01,3.246935002283351412e+00
2.100000000000000000e+01,1.698715725368028062e+00
2.200000000000000000e+01,3.451631525276036339e+00
2.300000000000000000e+01,1.466365522562918189e+00
2.400000000000000000e+01,8.372177425268914064e+00
2.500000000000000000e+01,3.072016810273129117e+00
2.600000000000000000e+01,4.853418724419931607e+00
2.700000000000000000e+01,3.841541978635246046e+00
2.800000000000000000e+01,3.864775963471468678e+00
2.900000000000000000e+01,1.980285936043215456e+00
3.000000000000000000e+01,5.233241189150275474e+00
3.100000000000000000e+01,3.704918731266249043e+00
3.200000000000000000e+01,2.013518934231196322e+00
3.300000000000000000e+01,2.059553693467378377e+00
3.400000000000000000e+01,2.457133654605816453e+00
3.500000000000000000e+01,5.014259343887732534e+00
3.600000000000000000e+01,5.328590212506674639e+00
3.700000000000000000e+01,1.560654314414961830e+00
3.800000000000000000e+01,3.578301434011022852e+00
3.900000000000000000e+01,3.175910919047687742e+00
4.000000000000000000e+01,1.851960034537301070e+00
4.100000000000000000e+01,2.287833490010133364e+00
4.200000000000000000e+01,2.474604761987910795e+00
4.300000000000000000e+01,2.246378149551635506e+00
4.400000000000000000e+01,4.384682888763805408e+00
4.500000000000000000e+01,3.346864590809600859e+00
4.600000000000000000e+01,3.111246391260772182e+00
4.700000000000000000e+01,2.143328146473774787e+00
4.800000000000000000e+01,5.511324379411533414e+00
4.900000000000000000e+01,2.770894438876758681e+00
5.000000000000000000e+01,4.141434232348454536e+00
5.100000000000000000e+01,1.675815855981156233e+00
5.200000000000000000e+01,4.068414833023761723e+00
5.300000000000000000e+01,1.917806985040502621e+00
5.400000000000000000e+01,1.941031233571522741e+00
5.500000000000000000e+01,5.205882603162839573e+00
5.600000000000000000e+01,3.176655562206417649e+00
5.700000000000000000e+01,1.460786372296791535e+00
5.800000000000000000e+01,4.752854361365248081e+00
5.900000000000000000e+01,3.746429326593927911e+00
6.000000000000000000e+01,1.487068324340040659e+00
6.100000000000000000e+01,1.304548066892875502e+00
6.200000000000000000e+01,2.427620152842290491e+00
6.300000000000000000e+01,2.971116288495903035e+00
6.400000000000000000e+01,5.577494536183671414e+00
6.500000000000000000e+01,2.198519253872366352e+00
6.600000000000000000e+01,1.430439254835091933e+00
6.700000000000000000e+01,2.527430277184761209e+00
6.800000000000000000e+01,7.087957533274418687e+00
6.900000000000000000e+01,3.191064160073125322e+00
7.000000000000000000e+01,1.250861878723133147e+00
7.100000000000000000e+01,3.584076834266424427e+00
7.200000000000000000e+01,5.864444736082192300e+00
7.300000000000000000e+01,4.236498182557411951e+00
7.400000000000000000e+01,1.722201550240136880e+00
7.500000000000000000e+01,2.859048461413375541e+00
7.600000000000000000e+01,1.177672811261502694e+00
7.700000000000000000e+01,2.611611246584212953e+00
7.800000000000000000e+01,2.551790719226411763e+00
7.900000000000000000e+01,1.365982380028706533e+00
8.000000000000000000e+01,4.256593606391409601e+00
8.100000000000000000e+01,1.280682698663865304e+00
8.200000000000000000e+01,3.295222657744661277e+00
8.300000000000000000e+01,3.083556582868678397e+00
8.400000000000000000e+01,4.224404489582328281e+00
8.500000000000000000e+01,2.457176103389222099e+00
8.600000000000000000e+01,1.402593018698495175e+00
8.700000000000000000e+01,2.975576155443304671e+00
8.800000000000000000e+01,2.297910988074609584e+00
8.900000000000000000e+01,3.472680977913810807e+00
9.000000000000000000e+01,4.755674929247266647e+00
9.100000000000000000e+01,2.050569827431673264e+00
9.200000000000000000e+01,2.247233903141099276e+00
9.300000000000000000e+01,6.075323934016780392e+00
9.400000000000000000e+01,5.306113094748504011e+00
9.500000000000000000e+01,3.181398285626639399e+00
9.600000000000000000e+01,5.630520807787623205e+00
9.700000000000000000e+01,4.760474439856760220e+00
9.800000000000000000e+01,1.840799373070495237e+00
9.900000000000000000e+01,1.870903722209351638e+00
