,1-PGA-1-1
0.000000000000000000e+00,2.401852225997502366e+00
1.000000000000000000e+00,3.648641347594746787e+00
2.000000000000000000e+00,8.273372605084919229e+00
3.000000000000000000e+00,2.176808114069395117e+00
4.000000000000000000e+00,1.499176521114506277e+00
5.000000000000000000e+00,2.181194225251621877e+00
6.000000000000000000e+00,2.269404473226170005e+00
7.000000000000000000e+00,1.406392713852026910e+00
8.000000000000000000e+00,1.657140336590427365e+00
9.000000000000000000e+00,3.175640191516835298e+00
1.000000000000000000e+01,4.211799280248985866e+00
1.100000000000000000e+01,7.494797265707721756e+00
1.200000000000000000e+01,1.762082999965807195e+00
1.300000000000000000e+01,1.566865048637373858e+00
1.400000000000000000e+01,2.289207690333787681e+00
1.500000000000000000e+01,6.870333151370311420e-01
1.600000000000000000e+01,1.906053163187599431e+00
1.700000000000000000e+01,2.298306501485387177e+00
1.800000000000000000e+01,4.765312496099254780e+00
1.900000000000000000e+01,1.315714209162280213e+00
2.000000000000000000e+01,2.950317980696898879e+00
2.100000000000000000e+01,2.120467141826627433e+00
2.200000000000000000e+01,3.479544731422338444e+00
2.300000000000000000e+01,1.053979109545631010e+00
2.400000000000000000e+01,6.163207022210053232e+00
2.500000000000000000e+01,1.973277997373268589e+00
2.600000000000000000e+01,4.352418183774749316e+00
2.700000000000000000e+01,3.450415056522658563e+00
2.800000000000000000e+01,3.938046147065075164e+00
2.900000000000000000e+01,2.001808570428254441e+00
3.000000000000000000e+01,6.073998936399938486e+00
3.100000000000000000e+01,3.338105924248816248e+00
3.200000000000000000e+01,2.273432465957819115e+00
3.300000000000000000e+01,2.846618708680186405e+00
3.400000000000000000e+01,2.341362298362679617e+00
3.500000000000000000e+01,4.672194452848974500e+00
3.600000000000000000e+01,2.914703747479713947e+00
3.700000000000000000e+01,1.867626314556461331e+00
3.800000000000000000e+01,3.526883334618329258e+00
3.900000000000000000e+01,3.105320551822293940e+00
4.000000000000000000e+01,1.583720004826838723e+00
4.100000000000000000e+01,1.831363629392446901e+00
4.200000000000000000e+01,3.033975109129156689e+00
4.300000000000000000e+01,2.194975633169566009e+00
4.400000000000000000e+01,3.633971094852071371e+00
4.500000000000000000e+01,2.726411628579574753e+00
4.600000000000000000e+01,2.771486672829934772e+00
4.700000000000000000e+01,2.138063945374820474e+00
4.800000000000000000e+01,5.329115617836972518e+00
4.900000000000000000e+01,1.610187785504278990e+00
5.000000000000000000e+01,2.625994341173262914e+00
5.100000000000000000e+01,1.702759173871871035e+00
5.200000000000000000e+01,4.386102551826592588e+00
5.300000000000000000e+01,2.091513828258640295e+00
5.400000000000000000e+01,1.543677935430140868e+00
5.500000000000000000e+01,5.170449134700019655e+00
5.600000000000000000e+01,2.889219855721152808e+00
5.700000000000000000e+01,1.361965278721581907e+00
5.800000000000000000e+01,3.689191676653273966e+00
5.900000000000000000e+01,3.096723771985657070e+00
6.000000000000000000e+01,1.251875673159872582e+00
6.100000000000000000e+01,1.468627738598410115e+00
6.200000000000000000e+01,2.239290966766245727e+00
6.300000000000000000e+01,2.985079538571449032e+00
6.400000000000000000e+01,5.773676445529149603e+00
6.500000000000000000e+01,2.006546503787341340e+00
6.600000000000000000e+01,1.356417334139021325e+00
6.700000000000000000e+01,2.646610474174411198e+00
6.800000000000000000e+01,5.467175027102898710e+00
6.900000000000000000e+01,3.782425829603912160e+00
7.000000000000000000e+01,1.114564188281293999e+00
7.100000000000000000e+01,4.671247011160616580e+00
7.200000000000000000e+01,4.704633014337714414e+00
7.300000000000000000e+01,4.329777492007960582e+00
7.400000000000000000e+01,1.105594990029007407e+00
7.500000000000000000e+01,3.224231856673445140e+00
7.600000000000000000e+01,9.957085559954286236e-01
7.700000000000000000e+01,3.009758739552021556e+00
7.800000000000000000e+01,2.424252775780782354e+00
7.900000000000000000e+01,1.354310717868248970e+00
8.000000000000000000e+01,4.189453216335580876e+00
8.100000000000000000e+01,1.134435033382301450e+00
8.200000000000000000e+01,3.401479470997914145e+00
8.300000000000000000e+01,2.165011841200474851e+00
8.400000000000000000e+01,3.275383619746176755e+00
8.500000000000000000e+01,1.579769333077827742e+00
8.600000000000000000e+01,1.305580257571482328e+00
8.700000000000000000e+01,3.973310237132649192e+00
8.800000000000000000e+01,2.302613028583377464e+00
8.900000000000000000e+01,4.692558423317157335e+00
9.000000000000000000e+01,3.843416478782593515e+00
9.100000000000000000e+01,1.819798634166725604e+00
9.200000000000000000e+01,2.541676773955283686e+00
9.300000000000000000e+01,5.741438947191981335e+00
9.400000000000000000e+01,5.441357230978409731e+00
9.500000000000000000e+01,3.544408511040660237e+00
9.600000000000000000e+01,5.200173363582734076e+00
9.700000000000000000e+01,3.330690759124738776e+00
9.800000000000000000e+01,2.245671029904499072e+00
9.900000000000000000e+01,2.135579702358960219e+00
