,1-PGA-1-1
0.000000000000000000e+00,1.816938995897040554e+00
1.000000000000000000e+00,2.495866146998937385e+00
2.000000000000000000e+00,7.767214840675761067e+00
3.000000000000000000e+00,2.274156123093057591e+00
4.000000000000000000e+00,1.243282669624241166e+00
5.000000000000000000e+00,1.663179662324324459e+00
6.000000000000000000e+00,1.886653751426164316e+00
7.000000000000000000e+00,1.180827107781410756e+00
8.000000000000000000e+00,1.751830970454753000e+00
9.000000000000000000e+00,3.033082554711793666e+00
1.000000000000000000e+01,3.829220496763277914e+00
1.100000000000000000e+01,6.241719106204467238e+00
1.200000000000000000e+01,1.434185755408642127e+00
1.300000000000000000e+01,1.259663469159769900e+00
1.400000000000000000e+01,1.989919479570136929e+00
1.500000000000000000e+01,5.694887890412051457e-01
1.600000000000000000e+01,1.996647943502786404e+00
1.700000000000000000e+01,1.574874947243993795e+00
1.800000000000000000e+01,4.710193655487100450e+00
1.900000000000000000e+01,1.017805175311471411e+00
2.000000000000000000e+01,2.847160414509396276e+00
2.100000000000000000e+01,2.136619670560645723e+00
2.200000000000000000e+01,3.837452113851414381e+00
2.300000000000000000e+01,7.867668811403993878e-01
2.400000000000000000e+01,6.729716560659506186e+00
2.500000000000000000e+01,1.601940954769087044e+00
2.600000000000000000e+01,4.334997646329136423e+00
2.700000000000000000e+01,3.059346813121892605e+00
2.800000000000000000e+01,4.641178843245368668e+00
2.900000000000000000e+01,1.584474005135065866e+00
3.000000000000000000e+01,6.023337349975552257e+00
3.100000000000000000e+01,3.270788924224667493e+00
3.200000000000000000e+01,2.133536562519596558e+00
3.300000000000000000e+01,2.587150630233289395e+00
3.400000000000000000e+01,2.325136536079248639e+00
3.500000000000000000e+01,4.713189048364398559e+00
3.600000000000000000e+01,2.852397071615500046e+00
3.700000000000000000e+01,1.180926937315475378e+00
3.800000000000000000e+01,2.831947023187220580e+00
3.900000000000000000e+01,3.139150338754069125e+00
4.000000000000000000e+01,1.096783350559679571e+00
4.100000000000000000e+01,1.887658165722372106e+00
4.200000000000000000e+01,3.273069907851168470e+00
4.300000000000000000e+01,2.281415918542392340e+00
4.400000000000000000e+01,3.627727003470179401e+00
4.500000000000000000e+01,2.388291057489711378e+00
4.600000000000000000e+01,2.421318013232523381e+00
4.700000000000000000e+01,1.422571179369507943e+00
4.800000000000000000e+01,4.774739594191435010e+00
4.900000000000000000e+01,2.183401062078613286e+00
5.000000000000000000e+01,2.098669551933799671e+00
5.100000000000000000e+01,9.752008519008144027e-01
5.200000000000000000e+01,3.649124288908361269e+00
5.300000000000000000e+01,1.450614746749307349e+00
5.400000000000000000e+01,1.476090424341884866e+00
5.500000000000000000e+01,4.427926950306841469e+00
5.600000000000000000e+01,3.022711625516231848e+00
5.700000000000000000e+01,1.409735421363242702e+00
5.800000000000000000e+01,3.995185367924497299e+00
5.900000000000000000e+01,2.236598210026700340e+00
6.000000000000000000e+01,9.880142604076621593e-01
6.100000000000000000e+01,8.591898285367252086e-01
6.200000000000000000e+01,2.060576875164238153e+00
6.300000000000000000e+01,2.824418862366180338e+00
6.400000000000000000e+01,4.836358252296511395e+00
6.500000000000000000e+01,1.780875882062616933e+00
6.600000000000000000e+01,1.084449488122717131e+00
6.700000000000000000e+01,1.938358713614120710e+00
6.800000000000000000e+01,6.764009688186309432e+00
6.900000000000000000e+01,3.761542327329234769e+00
7.000000000000000000e+01,7.638303652314353265e-01
7.100000000000000000e+01,3.505890307805560546e+00
7.200000000000000000e+01,4.664286781289118444e+00
7.300000000000000000e+01,3.543728097736626115e+00
7.400000000000000000e+01,8.524335570307095544e-01
7.500000000000000000e+01,2.841145152052043876e+00
7.600000000000000000e+01,5.823302954692121114e-01
7.700000000000000000e+01,3.031626105737324828e+00
7.800000000000000000e+01,1.812507004825278045e+00
7.900000000000000000e+01,8.961225151567752123e-01
8.000000000000000000e+01,2.808463501027072429e+00
8.100000000000000000e+01,9.367341351856953713e-01
8.200000000000000000e+01,2.953876086031366199e+00
8.300000000000000000e+01,1.648907323369108724e+00
8.400000000000000000e+01,3.663765819829261527e+00
8.500000000000000000e+01,1.388873944287590367e+00
8.600000000000000000e+01,1.319930714161424490e+00
8.700000000000000000e+01,3.758811386850522851e+00
8.800000000000000000e+01,1.934328739772340544e+00
8.900000000000000000e+01,3.599013258080860478e+00
9.000000000000000000e+01,3.251795988537433679e+00
9.100000000000000000e+01,1.526477771605669220e+00
9.200000000000000000e+01,2.753957439808358387e+00
9.300000000000000000e+01,5.621342483329450523e+00
9.400000000000000000e+01,4.861338995236567762e+00
9.500000000000000000e+01,2.562980996325356031e+00
9.600000000000000000e+01,4.879872293247932369e+00
9.700000000000000000e+01,3.260303490682412431e+00
9.800000000000000000e+01,1.814072526505342342e+00
9.900000000000000000e+01,2.477520992969691083e+00
