,1-PGA-1-1
0.000000000000000000e+00,2.683726314970657612e+00
1.000000000000000000e+00,2.845811003341399470e+00
2.000000000000000000e+00,9.066500552247140021e+00
3.000000000000000000e+00,1.760903748406259739e+00
4.000000000000000000e+00,9.299210404707461963e-01
5.000000000000000000e+00,2.562321301733362588e+00
6.000000000000000000e+00,1.387916029840749133e+00
7.000000000000000000e+00,1.393821283648751796e+00
8.000000000000000000e+00,1.761561295669897165e+00
9.000000000000000000e+00,2.916385757577965698e+00
1.000000000000000000e+01,3.810714933133938942e+00
1.100000000000000000e+01,6.878535605025515309e+00
1.200000000000000000e+01,1.942653507353871767e+00
1.300000000000000000e+01,1.474111114251241528e+00
1.400000000000000000e+01,1.922719259314706441e+00
1.500000000000000000e+01,7.580743564267933277e-01
1.600000000000000000e+01,2.369858084816787169e+00
1.700000000000000000e+01,1.690961456883114611e+00
1.800000000000000000e+01,3.763001282744472764e+00
1.900000000000000000e+01,1.085815450086695666e+00
2.000000000000000000e+01,2.936878952630747275e+00
2.100000000000000000e+01,1.927183316535407975e+00
2.200000000000000000e+01,4.061119925842461953e+00
2.300000000000000000e+01,1.093245830008814368e+00
2.400000000000000000e+01,5.699142526010390952e+00
2.500000000000000000e+01,1.749777282853735016e+00
2.600000000000000000e+01,4.526567870433937379e+00
2.700000000000000000e+01,3.520609441755071956e+00
2.800000000000000000e+01,3.292215530470824714e+00
2.900000000000000000e+01,1.509078928265582098e+00
3.000000000000000000e+01,5.338318273895068522e+00
3.100000000000000000e+01,3.607198850946461199e+00
3.200000000000000000e+01,1.892324687490299917e+00
3.300000000000000000e+01,2.600281933583184824e+00
3.400000000000000000e+01,1.686837716502269213e+00
3.500000000000000000e+01,4.289907176800371147e+00
3.600000000000000000e+01,2.457058580050625718e+00
3.700000000000000000e+01,1.272799885718000956e+00
3.800000000000000000e+01,3.277615684654817230e+00
3.900000000000000000e+01,2.166518563623013538e+00
4.000000000000000000e+01,1.654181758585700601e+00
4.100000000000000000e+01,1.794714404939418584e+00
4.200000000000000000e+01,4.077509209313804561e+00
4.300000000000000000e+01,2.095794741469445999e+00
4.400000000000000000e+01,3.417260756799681776e+00
4.500000000000000000e+01,2.557818412909901529e+00
4.600000000000000000e+01,2.914579193830303172e+00
4.700000000000000000e+01,1.823375504242291445e+00
4.800000000000000000e+01,5.112265881274642432e+00
4.900000000000000000e+01,1.634248428694514255e+00
5.000000000000000000e+01,3.109768598205565837e+00
5.100000000000000000e+01,1.145047553537018370e+00
5.200000000000000000e+01,4.647769080859974089e+00
5.300000000000000000e+01,2.019813432576216705e+00
5.400000000000000000e+01,1.647802005135619030e+00
5.500000000000000000e+01,4.203640452584076925e+00
5.600000000000000000e+01,2.456007382701679731e+00
5.700000000000000000e+01,1.544692992027727918e+00
5.800000000000000000e+01,3.297330286729772020e+00
5.900000000000000000e+01,2.112344596481857462e+00
6.000000000000000000e+01,1.417893507407776532e+00
6.100000000000000000e+01,1.277146563057293349e+00
6.200000000000000000e+01,2.681506500681798411e+00
6.300000000000000000e+01,3.064709766124630086e+00
6.400000000000000000e+01,5.788031092420633961e+00
6.500000000000000000e+01,2.142293655020530707e+00
6.600000000000000000e+01,1.250511938329503803e+00
6.700000000000000000e+01,2.430042086828558823e+00
6.800000000000000000e+01,5.809923613509972995e+00
6.900000000000000000e+01,4.164316386097005385e+00
7.000000000000000000e+01,6.830238641905516106e-01
7.100000000000000000e+01,3.379126057165281694e+00
7.200000000000000000e+01,3.664385230824538375e+00
7.300000000000000000e+01,3.250577306231352548e+00
7.400000000000000000e+01,8.883896278227834120e-01
7.500000000000000000e+01,2.532353579549826428e+00
7.600000000000000000e+01,1.025717396921538738e+00
7.700000000000000000e+01,2.721239361213287467e+00
7.800000000000000000e+01,2.550421008194338146e+00
7.900000000000000000e+01,1.371320707484757317e+00
8.000000000000000000e+01,4.004954400339995502e+00
8.100000000000000000e+01,6.947357495061716737e-01
8.200000000000000000e+01,3.573585188074228647e+00
8.300000000000000000e+01,2.387868282469177927e+00
8.400000000000000000e+01,3.877515994040504399e+00
8.500000000000000000e+01,1.554770688216728702e+00
8.600000000000000000e+01,1.524648814420528797e+00
8.700000000000000000e+01,3.881211394597306796e+00
8.800000000000000000e+01,1.766842217908863644e+00
8.900000000000000000e+01,4.339549092617978943e+00
9.000000000000000000e+01,3.806767386282228216e+00
9.100000000000000000e+01,1.796913769438380770e+00
9.200000000000000000e+01,3.244605325119621853e+00
9.300000000000000000e+01,4.918544366042683080e+00
9.400000000000000000e+01,5.620810532451552710e+00
9.500000000000000000e+01,2.280187524128016729e+00
9.600000000000000000e+01,5.213246718358998777e+00
9.700000000000000000e+01,3.344176816486677861e+00
9.800000000000000000e+01,1.898535711598736464e+00
9.900000000000000000e+01,2.170481904529163675e+00
