,1-PGA-1-1
0.000000000000000000e+00,1.856737131599398571e+00
1.000000000000000000e+00,2.819835142935653405e+00
2.000000000000000000e+00,9.091965175575358771e+00
3.000000000000000000e+00,2.042126389821952603e+00
4.000000000000000000e+00,1.651045426072863087e+00
5.000000000000000000e+00,2.469889999677601367e+00
6.000000000000000000e+00,1.940208238887336067e+00
7.000000000000000000e+00,1.685634044513289131e+00
8.000000000000000000e+00,1.760608936487174869e+00
9.000000000000000000e+00,2.966666993932604246e+00
1.000000000000000000e+01,3.998876764009608120e+00
1.100000000000000000e+01,6.903595044895843635e+00
1.200000000000000000e+01,2.073717046760175986e+00
1.300000000000000000e+01,1.194090723594237513e+00
1.400000000000000000e+01,2.269932075968053020e+00
1.500000000000000000e+01,9.686736025432157726e-01
1.600000000000000000e+01,2.809675159324728888e+00
1.700000000000000000e+01,1.658983458618909612e+00
1.800000000000000000e+01,4.956866940563901203e+00
1.900000000000000000e+01,1.288643486683958894e+00
2.000000000000000000e+01,2.399265300189245664e+00
2.100000000000000000e+01,2.164246421953407218e+00
2.200000000000000000e+01,3.759702959385920362e+00
2.300000000000000000e+01,9.709440620314765402e-01
2.400000000000000000e+01,6.913457480614481732e+00
2.500000000000000000e+01,2.061994157753606061e+00
2.600000000000000000e+01,4.438827357958426312e+00
2.700000000000000000e+01,3.015791652192896244e+00
2.800000000000000000e+01,4.001033497783514470e+00
2.900000000000000000e+01,2.045346680969869269e+00
3.000000000000000000e+01,5.006801802572631743e+00
3.100000000000000000e+01,3.556420636316102613e+00
3.200000000000000000e+01,2.066744210866191978e+00
3.300000000000000000e+01,2.784422602255140600e+00
3.400000000000000000e+01,1.659958610974608728e+00
3.500000000000000000e+01,3.678380425015590038e+00
3.600000000000000000e+01,3.324892899438361304e+00
3.700000000000000000e+01,1.613174095801039654e+00
3.800000000000000000e+01,2.856769231250963603e+00
3.900000000000000000e+01,3.345801385570582376e+00
4.000000000000000000e+01,1.649833429013876529e+00
4.100000000000000000e+01,2.040460738901281434e+00
4.200000000000000000e+01,3.352147166902667674e+00
4.300000000000000000e+01,2.604171581622031884e+00
4.400000000000000000e+01,3.662044045956026839e+00
4.500000000000000000e+01,2.060270402061415318e+00
4.600000000000000000e+01,2.969467738101867038e+00
4.700000000000000000e+01,1.715170804779473368e+00
4.800000000000000000e+01,4.593474587055982994e+00
4.900000000000000000e+01,1.852133248383273312e+00
5.000000000000000000e+01,2.919157957581224316e+00
5.100000000000000000e+01,1.426048401532765686e+00
5.200000000000000000e+01,4.465615761866477129e+00
5.300000000000000000e+01,1.995969829822764829e+00
5.400000000000000000e+01,1.819166944839408773e+00
5.500000000000000000e+01,5.239831670044292622e+00
5.600000000000000000e+01,3.056519661682904232e+00
5.700000000000000000e+01,1.516487875868981039e+00
5.800000000000000000e+01,3.693334256342355015e+00
5.900000000000000000e+01,2.123266512996959232e+00
6.000000000000000000e+01,1.336062719202356197e+00
6.100000000000000000e+01,1.707246533893868934e+00
6.200000000000000000e+01,2.744717051102972594e+00
6.300000000000000000e+01,3.051415516838281050e+00
6.400000000000000000e+01,5.368978354613856752e+00
6.500000000000000000e+01,2.299082085262406761e+00
6.600000000000000000e+01,1.453194046683569329e+00
6.700000000000000000e+01,2.814873812670720898e+00
6.800000000000000000e+01,8.510974895197611190e+00
6.900000000000000000e+01,4.319928472637649897e+00
7.000000000000000000e+01,1.065912562433315447e+00
7.100000000000000000e+01,3.012262531741922711e+00
7.200000000000000000e+01,3.674102119302053104e+00
7.300000000000000000e+01,4.224809248225554370e+00
7.400000000000000000e+01,1.057980561292400923e+00
7.500000000000000000e+01,3.292226775103971992e+00
7.600000000000000000e+01,1.147599533463639743e+00
7.700000000000000000e+01,3.411229501250660157e+00
7.800000000000000000e+01,3.144311505646228078e+00
7.900000000000000000e+01,1.452804994707057595e+00
8.000000000000000000e+01,3.363739698200987061e+00
8.100000000000000000e+01,1.672854851338587467e+00
8.200000000000000000e+01,4.087354164753624453e+00
8.300000000000000000e+01,2.272995595910682010e+00
8.400000000000000000e+01,4.573782518043077339e+00
8.500000000000000000e+01,1.926330337504064794e+00
8.600000000000000000e+01,1.744759432159376678e+00
8.700000000000000000e+01,4.056343047415232661e+00
8.800000000000000000e+01,3.267243545468315080e+00
8.900000000000000000e+01,4.089804591631189368e+00
9.000000000000000000e+01,5.269376675149819000e+00
9.100000000000000000e+01,1.801059526401324717e+00
9.200000000000000000e+01,2.815246114725664217e+00
9.300000000000000000e+01,5.474715352774877530e+00
9.400000000000000000e+01,4.561921325925832882e+00
9.500000000000000000e+01,2.751745242573343297e+00
9.600000000000000000e+01,4.895717604032865822e+00
9.700000000000000000e+01,2.946624092827547337e+00
9.800000000000000000e+01,2.727397573556171295e+00
9.900000000000000000e+01,3.126809032803044897e+00
