,1-PGA-1-1
0.000000000000000000e+00,2.683726314970657612e+00
1.000000000000000000e+00,2.290704337991926742e+00
2.000000000000000000e+00,8.989522687293531433e+00
3.000000000000000000e+00,2.469377967521580786e+00
4.000000000000000000e+00,1.122587222120236428e+00
5.000000000000000000e+00,2.562321301733362588e+00
6.000000000000000000e+00,1.373839448794880624e+00
7.000000000000000000e+00,9.795116751582693126e-01
8.000000000000000000e+00,1.150709189135711075e+00
9.000000000000000000e+00,2.205130817294949530e+00
1.000000000000000000e+01,3.810714933133938942e+00
1.100000000000000000e+01,6.977091376600949246e+00
1.200000000000000000e+01,1.629906255135755710e+00
1.300000000000000000e+01,1.344285898434754545e+00
1.400000000000000000e+01,2.196311811228793598e+00
1.500000000000000000e+01,4.106158006226758306e-01
1.600000000000000000e+01,1.698881571411856362e+00
1.700000000000000000e+01,1.506407856449605287e+00
1.800000000000000000e+01,3.652075697047475700e+00
1.900000000000000000e+01,1.085815450086695666e+00
2.000000000000000000e+01,2.320352979688785400e+00
2.100000000000000000e+01,1.927183316535407975e+00
2.200000000000000000e+01,3.042147162056934917e+00
2.300000000000000000e+01,8.213478588211841069e-01
2.400000000000000000e+01,4.169305308280554456e+00
2.500000000000000000e+01,1.770741617512531452e+00
2.600000000000000000e+01,4.123261320492015436e+00
2.700000000000000000e+01,2.917719193102227493e+00
2.800000000000000000e+01,3.292215530470824714e+00
2.900000000000000000e+01,1.534051481666330208e+00
3.000000000000000000e+01,4.981219597778655306e+00
3.100000000000000000e+01,2.698153313710608625e+00
3.200000000000000000e+01,1.746930235302826873e+00
3.300000000000000000e+01,2.411149296795772390e+00
3.400000000000000000e+01,1.523783386340089807e+00
3.500000000000000000e+01,4.388877032067400208e+00
3.600000000000000000e+01,2.192571665486242161e+00
3.700000000000000000e+01,1.075735005430156210e+00
3.800000000000000000e+01,2.381132296964386441e+00
3.900000000000000000e+01,2.166518563623013538e+00
4.000000000000000000e+01,1.203913065938358562e+00
4.100000000000000000e+01,1.587471497837642298e+00
4.200000000000000000e+01,3.385668796761837296e+00
4.300000000000000000e+01,1.671234636402644913e+00
4.400000000000000000e+01,3.486940431825999109e+00
4.500000000000000000e+01,2.143232641783233916e+00
4.600000000000000000e+01,2.491794562159538984e+00
4.700000000000000000e+01,1.350690714235541767e+00
4.800000000000000000e+01,4.697807981939901012e+00
4.900000000000000000e+01,1.634248428694514255e+00
5.000000000000000000e+01,2.777190780622477817e+00
5.100000000000000000e+01,1.168639547443523830e+00
5.200000000000000000e+01,4.445515758987064636e+00
5.300000000000000000e+01,1.620335778316043696e+00
5.400000000000000000e+01,1.118146707627889258e+00
5.500000000000000000e+01,4.203640452584076925e+00
5.600000000000000000e+01,2.054729955759369009e+00
5.700000000000000000e+01,1.544692992027727918e+00
5.800000000000000000e+01,3.238209947783798892e+00
5.900000000000000000e+01,1.869993110983667162e+00
6.000000000000000000e+01,1.015906771347287352e+00
6.100000000000000000e+01,1.277146563057293349e+00
6.200000000000000000e+01,1.996377360550099622e+00
6.300000000000000000e+01,3.064709766124630086e+00
6.400000000000000000e+01,5.788031092420633961e+00
6.500000000000000000e+01,1.407580331652575234e+00
6.600000000000000000e+01,9.534738664377054862e-01
6.700000000000000000e+01,2.246070122567301652e+00
6.800000000000000000e+01,5.809923613509972995e+00
6.900000000000000000e+01,4.164316386097005385e+00
7.000000000000000000e+01,7.316616971979781336e-01
7.100000000000000000e+01,2.597112009389452858e+00
7.200000000000000000e+01,3.828496796301003258e+00
7.300000000000000000e+01,3.971872723949213757e+00
7.400000000000000000e+01,6.284086704944860102e-01
7.500000000000000000e+01,2.954268719880328131e+00
7.600000000000000000e+01,6.734219018610284602e-01
7.700000000000000000e+01,2.014705072082940251e+00
7.800000000000000000e+01,1.970322570716023902e+00
7.900000000000000000e+01,1.053761736432426765e+00
8.000000000000000000e+01,4.078282993051572269e+00
8.100000000000000000e+01,6.130041266441490500e-01
8.200000000000000000e+01,3.094418382936360956e+00
8.300000000000000000e+01,1.985604176225856721e+00
8.400000000000000000e+01,3.184724381302028284e+00
8.500000000000000000e+01,1.131289661066710472e+00
8.600000000000000000e+01,1.524648814420528797e+00
8.700000000000000000e+01,3.881211394597306796e+00
8.800000000000000000e+01,2.095440733311072723e+00
8.900000000000000000e+01,3.993269525729555625e+00
9.000000000000000000e+01,3.445852220589617154e+00
9.100000000000000000e+01,1.465983342665432732e+00
9.200000000000000000e+01,2.579205589775846352e+00
9.300000000000000000e+01,5.189700544188381670e+00
9.400000000000000000e+01,6.370476897511737846e+00
9.500000000000000000e+01,2.927517749748062226e+00
9.600000000000000000e+01,4.601468589728789027e+00
9.700000000000000000e+01,2.799047373867458166e+00
9.800000000000000000e+01,1.836169735393201163e+00
9.900000000000000000e+01,1.592598538832353583e+00
