,1-PGA-1-1
0.000000000000000000e+00,1.543327286898765749e+00
1.000000000000000000e+00,2.732679821680578325e+00
2.000000000000000000e+00,8.358528573279345508e+00
3.000000000000000000e+00,2.032229623707801913e+00
4.000000000000000000e+00,1.474210746853672482e+00
5.000000000000000000e+00,1.664409046743278608e+00
6.000000000000000000e+00,2.148043746849782831e+00
7.000000000000000000e+00,1.334073084914533247e+00
8.000000000000000000e+00,1.510385331242602103e+00
9.000000000000000000e+00,2.567946932866290499e+00
1.000000000000000000e+01,4.277280931545488052e+00
1.100000000000000000e+01,7.454850554424873543e+00
1.200000000000000000e+01,1.225434470964910760e+00
1.300000000000000000e+01,1.492620446444813842e+00
1.400000000000000000e+01,2.582719117023802191e+00
1.500000000000000000e+01,4.432627055963643259e-01
1.600000000000000000e+01,1.615710245315224336e+00
1.700000000000000000e+01,1.538456653743109692e+00
1.800000000000000000e+01,4.280470836598444073e+00
1.900000000000000000e+01,1.153489928845133905e+00
2.000000000000000000e+01,2.345737188305492271e+00
2.100000000000000000e+01,1.429435554657891849e+00
2.200000000000000000e+01,2.768987020495050189e+00
2.300000000000000000e+01,7.822418246327328406e-01
2.400000000000000000e+01,7.997363463153424945e+00
2.500000000000000000e+01,1.649807168281214764e+00
2.600000000000000000e+01,4.531224579844638889e+00
2.700000000000000000e+01,3.128778276277772719e+00
2.800000000000000000e+01,3.372805453126804132e+00
2.900000000000000000e+01,1.439887398981132716e+00
3.000000000000000000e+01,4.142853286442901961e+00
3.100000000000000000e+01,4.052443477249698667e+00
3.200000000000000000e+01,1.954133671429916674e+00
3.300000000000000000e+01,2.552254652886422281e+00
3.400000000000000000e+01,2.207767410022771770e+00
3.500000000000000000e+01,4.686229121540762321e+00
3.600000000000000000e+01,3.289848364485553844e+00
3.700000000000000000e+01,1.076740917199357606e+00
3.800000000000000000e+01,2.854510802142344872e+00
3.900000000000000000e+01,3.398223501722086315e+00
4.000000000000000000e+01,1.319433549511232595e+00
4.100000000000000000e+01,2.123968653387978911e+00
4.200000000000000000e+01,2.555884000552468116e+00
4.300000000000000000e+01,1.707386869624063719e+00
4.400000000000000000e+01,2.849075977180597796e+00
4.500000000000000000e+01,2.617018252289347924e+00
4.600000000000000000e+01,2.563327124704240845e+00
4.700000000000000000e+01,1.443996745102749113e+00
4.800000000000000000e+01,5.366360414841157223e+00
4.900000000000000000e+01,2.147732044278405361e+00
5.000000000000000000e+01,2.650857329261125273e+00
5.100000000000000000e+01,8.303525841377088490e-01
5.200000000000000000e+01,4.246678531225679620e+00
5.300000000000000000e+01,1.255464869370249259e+00
5.400000000000000000e+01,1.161054748111047807e+00
5.500000000000000000e+01,5.145949008766588229e+00
5.600000000000000000e+01,2.839400040795615254e+00
5.700000000000000000e+01,1.093973571189542193e+00
5.800000000000000000e+01,3.531666181759993250e+00
5.900000000000000000e+01,2.393050215144317594e+00
6.000000000000000000e+01,1.065632451182876528e+00
6.100000000000000000e+01,9.239275201217407307e-01
6.200000000000000000e+01,1.769282920023584227e+00
6.300000000000000000e+01,2.322742164336546455e+00
6.400000000000000000e+01,4.926127670333813491e+00
6.500000000000000000e+01,1.530917239044153444e+00
6.600000000000000000e+01,1.218855385054647966e+00
6.700000000000000000e+01,2.092768439164486072e+00
6.800000000000000000e+01,6.199306230380598137e+00
6.900000000000000000e+01,2.848062801011933765e+00
7.000000000000000000e+01,8.492597873113738594e-01
7.100000000000000000e+01,3.116385838310117951e+00
7.200000000000000000e+01,6.699514036852506571e+00
7.300000000000000000e+01,3.574766606558271498e+00
7.400000000000000000e+01,9.404196532424767829e-01
7.500000000000000000e+01,2.783958386965214249e+00
7.600000000000000000e+01,7.421791186584009159e-01
7.700000000000000000e+01,2.318730045509189264e+00
7.800000000000000000e+01,2.229179149316312447e+00
7.900000000000000000e+01,9.147317488374333561e-01
8.000000000000000000e+01,2.696199491976028373e+00
8.100000000000000000e+01,1.138301978380865664e+00
8.200000000000000000e+01,2.644376600430493163e+00
8.300000000000000000e+01,1.755681663959393068e+00
8.400000000000000000e+01,4.273295446805982500e+00
8.500000000000000000e+01,1.295267006479143390e+00
8.600000000000000000e+01,1.326184789525466812e+00
8.700000000000000000e+01,4.067564796807989325e+00
8.800000000000000000e+01,2.067230363662038606e+00
8.900000000000000000e+01,3.527070936851436134e+00
9.000000000000000000e+01,2.397319934341274106e+00
9.100000000000000000e+01,1.499258188797142566e+00
9.200000000000000000e+01,1.800088865375156111e+00
9.300000000000000000e+01,6.109275369856133509e+00
9.400000000000000000e+01,4.982083801114087329e+00
9.500000000000000000e+01,2.643619315238414202e+00
9.600000000000000000e+01,5.555757015418539169e+00
9.700000000000000000e+01,3.037335172780134318e+00
9.800000000000000000e+01,1.307805327034096576e+00
9.900000000000000000e+01,1.634700986876277851e+00
