#Num,collapses/collapsed,highest_damage_state/S,reconstruction/cost_impractical,reconstruction/cost,reconstruction/time,inhabitants/,injuries/sev1,injuries/sev2,injuries/sev3,injuries/sev4
0,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
1,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
2,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
3,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
4,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
5,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
6,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
8,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
10,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
11,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
12,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
13,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
14,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
17,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
19,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
21,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
22,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
23,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
25,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
26,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
27,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
28,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
29,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
30,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
31,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
32,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
33,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
34,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
35,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
36,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
37,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
38,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
39,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
40,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
41,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
42,1.0,4,0,107250.0,1.0,1.0,0.4,0.2,0.05,0.1
43,0.0,3,0,48906.0,80.0,1.0,0.01,0.001,1e-05,1e-05
44,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
45,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
46,0.0,4,0,107250.0,160.0,1.0,0.05,0.01,0.0001,0.0001
47,0.0,1,0,2145.0,2.0,1.0,0.0005,0.0,0.0,0.0
48,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
49,0.0,2,0,10725.0,20.0,1.0,0.002,0.00025,0.0,0.0
