,1-PGA-1-1
0.000000000000000000e+00,1.669438753075300319e+00
1.000000000000000000e+00,3.128195504595340015e+00
2.000000000000000000e+00,7.711459693393611481e+00
3.000000000000000000e+00,1.825282257055068413e+00
4.000000000000000000e+00,1.704825249592641701e+00
5.000000000000000000e+00,2.139331479866839025e+00
6.000000000000000000e+00,2.391285573820085553e+00
7.000000000000000000e+00,1.135000412420746008e+00
8.000000000000000000e+00,1.768029843227189257e+00
9.000000000000000000e+00,3.054898721668188877e+00
1.000000000000000000e+01,3.560304124662958980e+00
1.100000000000000000e+01,5.473323250181327815e+00
1.200000000000000000e+01,1.571760111064774534e+00
1.300000000000000000e+01,9.582104925645515969e-01
1.400000000000000000e+01,2.643618507884947455e+00
1.500000000000000000e+01,8.740327825521779781e-01
1.600000000000000000e+01,1.815608140069234544e+00
1.700000000000000000e+01,2.059407734372459942e+00
1.800000000000000000e+01,4.520878123889557010e+00
1.900000000000000000e+01,1.279110329344642860e+00
2.000000000000000000e+01,2.512918382832473707e+00
2.100000000000000000e+01,1.870966240946936532e+00
2.200000000000000000e+01,3.915262399174578967e+00
2.300000000000000000e+01,9.483682790071290558e-01
2.400000000000000000e+01,6.878706538172394858e+00
2.500000000000000000e+01,2.061776424016518838e+00
2.600000000000000000e+01,4.862531280659498911e+00
2.700000000000000000e+01,2.896531643519962174e+00
2.800000000000000000e+01,4.070466771283661522e+00
2.900000000000000000e+01,2.108773423797886348e+00
3.000000000000000000e+01,4.269393363465774804e+00
3.100000000000000000e+01,3.441871290932263072e+00
3.200000000000000000e+01,2.120887644207145151e+00
3.300000000000000000e+01,3.000468139975063231e+00
3.400000000000000000e+01,2.197255538688740462e+00
3.500000000000000000e+01,4.795623002373060828e+00
3.600000000000000000e+01,3.767606945443033428e+00
3.700000000000000000e+01,1.312462699510641650e+00
3.800000000000000000e+01,3.186223060123949402e+00
3.900000000000000000e+01,4.113628744087807654e+00
4.000000000000000000e+01,1.083296826938545676e+00
4.100000000000000000e+01,2.442449619594828647e+00
4.200000000000000000e+01,3.145967547346613102e+00
4.300000000000000000e+01,2.640207196059982664e+00
4.400000000000000000e+01,3.155817231355321884e+00
4.500000000000000000e+01,2.507323591237929250e+00
4.600000000000000000e+01,3.125504443339566230e+00
4.700000000000000000e+01,1.947239125904952850e+00
4.800000000000000000e+01,5.730823346284706687e+00
4.900000000000000000e+01,2.047905067762701758e+00
5.000000000000000000e+01,2.718777439941761465e+00
5.100000000000000000e+01,1.388870151613353476e+00
5.200000000000000000e+01,4.055029960429296310e+00
5.300000000000000000e+01,1.592614754105102781e+00
5.400000000000000000e+01,1.538764645513469809e+00
5.500000000000000000e+01,4.356918108499501230e+00
5.600000000000000000e+01,3.198033521787494227e+00
5.700000000000000000e+01,1.472311506141549264e+00
5.800000000000000000e+01,3.643620403017158615e+00
5.900000000000000000e+01,2.140609534359601884e+00
6.000000000000000000e+01,1.066919172244208180e+00
6.100000000000000000e+01,1.329833895929113385e+00
6.200000000000000000e+01,2.334888327776675876e+00
6.300000000000000000e+01,2.590444272585666674e+00
6.400000000000000000e+01,5.830650217341413644e+00
6.500000000000000000e+01,2.045996027651409754e+00
6.600000000000000000e+01,1.338401761861513828e+00
6.700000000000000000e+01,1.919147331437358162e+00
6.800000000000000000e+01,7.935728876855236535e+00
6.900000000000000000e+01,4.056021349056340597e+00
7.000000000000000000e+01,1.180505364593654516e+00
7.100000000000000000e+01,3.737237213657087498e+00
7.200000000000000000e+01,5.226792668495791716e+00
7.300000000000000000e+01,4.416789383757524057e+00
7.400000000000000000e+01,8.168148575819784707e-01
7.500000000000000000e+01,3.860786072627674148e+00
7.600000000000000000e+01,9.676989051511597495e-01
7.700000000000000000e+01,3.156323648426492046e+00
7.800000000000000000e+01,2.681294935183590411e+00
7.900000000000000000e+01,8.155391083234736493e-01
8.000000000000000000e+01,3.631933558339699886e+00
8.100000000000000000e+01,1.497154848486678791e+00
8.200000000000000000e+01,4.111254037054114185e+00
8.300000000000000000e+01,2.503167896202695086e+00
8.400000000000000000e+01,4.519760306255657056e+00
8.500000000000000000e+01,1.880646527085088948e+00
8.600000000000000000e+01,1.683730428924849143e+00
8.700000000000000000e+01,4.057023295404174057e+00
8.800000000000000000e+01,2.739012022910912059e+00
8.900000000000000000e+01,4.249031999641790236e+00
9.000000000000000000e+01,2.965092718759993584e+00
9.100000000000000000e+01,1.560554243271313091e+00
9.200000000000000000e+01,3.361071733783205229e+00
9.300000000000000000e+01,6.462826836222888005e+00
9.400000000000000000e+01,4.041198433343843099e+00
9.500000000000000000e+01,2.976950268134470168e+00
9.600000000000000000e+01,6.257190174399411831e+00
9.700000000000000000e+01,2.845755356438841588e+00
9.800000000000000000e+01,2.156124860177828229e+00
9.900000000000000000e+01,2.676852280676048412e+00
