,1-PGA-1-1
0.000000000000000000e+00,2.007333852437751975e+00
1.000000000000000000e+00,2.806051074281825208e+00
2.000000000000000000e+00,7.813193974995119362e+00
3.000000000000000000e+00,2.218671773495063615e+00
4.000000000000000000e+00,1.147664387744603776e+00
5.000000000000000000e+00,1.794395066309498077e+00
6.000000000000000000e+00,1.689998542510602553e+00
7.000000000000000000e+00,1.262503372773328358e+00
8.000000000000000000e+00,1.137883935147253611e+00
9.000000000000000000e+00,2.479298391662379419e+00
1.000000000000000000e+01,3.040836717898252939e+00
1.100000000000000000e+01,6.461866421295180629e+00
1.200000000000000000e+01,1.523557113415845654e+00
1.300000000000000000e+01,1.240277742123754079e+00
1.400000000000000000e+01,1.377745287495089732e+00
1.500000000000000000e+01,4.879990644194807659e-01
1.600000000000000000e+01,1.776582625837059393e+00
1.700000000000000000e+01,1.732461316671159102e+00
1.800000000000000000e+01,4.232388895653447669e+00
1.900000000000000000e+01,1.031647444333681607e+00
2.000000000000000000e+01,2.429451908215793043e+00
2.100000000000000000e+01,1.660754195060538452e+00
2.200000000000000000e+01,2.302982773659508986e+00
2.300000000000000000e+01,8.182927533215302862e-01
2.400000000000000000e+01,4.961586191327714168e+00
2.500000000000000000e+01,1.990538658574632302e+00
2.600000000000000000e+01,4.139833163763253054e+00
2.700000000000000000e+01,2.683866867290328972e+00
2.800000000000000000e+01,3.205117853262760885e+00
2.900000000000000000e+01,1.493181962826335196e+00
3.000000000000000000e+01,5.261674155679746612e+00
3.100000000000000000e+01,2.662697153941084416e+00
3.200000000000000000e+01,1.518844691471688435e+00
3.300000000000000000e+01,2.339148331478209997e+00
3.400000000000000000e+01,1.903535636115264884e+00
3.500000000000000000e+01,4.123518573037440405e+00
3.600000000000000000e+01,2.625813612196235436e+00
3.700000000000000000e+01,1.364758032905790897e+00
3.800000000000000000e+01,2.712806685522206607e+00
3.900000000000000000e+01,2.303432520772875858e+00
4.000000000000000000e+01,1.165288428927127251e+00
4.100000000000000000e+01,1.345972473075435882e+00
4.200000000000000000e+01,3.629649905099029628e+00
4.300000000000000000e+01,1.703226729942895812e+00
4.400000000000000000e+01,3.036092322373559860e+00
4.500000000000000000e+01,2.174545762803298476e+00
4.600000000000000000e+01,2.676211727018758868e+00
4.700000000000000000e+01,1.556607185640037416e+00
4.800000000000000000e+01,4.989932056523941561e+00
4.900000000000000000e+01,1.209903455071645872e+00
5.000000000000000000e+01,3.123664670124318476e+00
5.100000000000000000e+01,1.367783947089453056e+00
5.200000000000000000e+01,3.043510583550127269e+00
5.300000000000000000e+01,1.680194547235579705e+00
5.400000000000000000e+01,1.302705692210508026e+00
5.500000000000000000e+01,3.443439149356765316e+00
5.600000000000000000e+01,2.471147451376133564e+00
5.700000000000000000e+01,9.249428290819742271e-01
5.800000000000000000e+01,3.482869893420457608e+00
5.900000000000000000e+01,2.176853995683009302e+00
6.000000000000000000e+01,9.649539929816465245e-01
6.100000000000000000e+01,8.285929017963435950e-01
6.200000000000000000e+01,1.777738456533119571e+00
6.300000000000000000e+01,2.109823808446132265e+00
6.400000000000000000e+01,4.954905219112107240e+00
6.500000000000000000e+01,1.331579922975168362e+00
6.600000000000000000e+01,9.816624732090113437e-01
6.700000000000000000e+01,2.535046669525242269e+00
6.800000000000000000e+01,5.355658170095260573e+00
6.900000000000000000e+01,3.505193349913477974e+00
7.000000000000000000e+01,6.325271409065905681e-01
7.100000000000000000e+01,2.621524810875740741e+00
7.200000000000000000e+01,3.556764849607244816e+00
7.300000000000000000e+01,3.147730247562343653e+00
7.400000000000000000e+01,8.934368632364440010e-01
7.500000000000000000e+01,2.802230813080718086e+00
7.600000000000000000e+01,6.987203104063962611e-01
7.700000000000000000e+01,2.294136155284093093e+00
7.800000000000000000e+01,1.970107860874791950e+00
7.900000000000000000e+01,1.038176188255275356e+00
8.000000000000000000e+01,3.318302492657768887e+00
8.100000000000000000e+01,6.926803774916733270e-01
8.200000000000000000e+01,2.633360465673445727e+00
8.300000000000000000e+01,1.800762924678560362e+00
8.400000000000000000e+01,3.021987761082122859e+00
8.500000000000000000e+01,1.257575420774590391e+00
8.600000000000000000e+01,1.139886504061046191e+00
8.700000000000000000e+01,3.560834297241299407e+00
8.800000000000000000e+01,1.589030910904838612e+00
8.900000000000000000e+01,3.273969866311130517e+00
9.000000000000000000e+01,3.196912808755852708e+00
9.100000000000000000e+01,1.526193472059118372e+00
9.200000000000000000e+01,2.118616892761801651e+00
9.300000000000000000e+01,3.918741227285932549e+00
9.400000000000000000e+01,5.264650278344451095e+00
9.500000000000000000e+01,2.749862736257489004e+00
9.600000000000000000e+01,4.483605143882939181e+00
9.700000000000000000e+01,3.133644974057752997e+00
9.800000000000000000e+01,1.629015128484933683e+00
9.900000000000000000e+01,1.333581694165976828e+00
