,1-PGA-1-1
0.000000000000000000e+00,2.647325551123370424e+00
1.000000000000000000e+00,3.884933323212805600e+00
2.000000000000000000e+00,6.216996752145099059e+00
3.000000000000000000e+00,2.791244472302116364e+00
4.000000000000000000e+00,1.459822343074191009e+00
5.000000000000000000e+00,2.558138431764801712e+00
6.000000000000000000e+00,2.205796014512300118e+00
7.000000000000000000e+00,1.539878620585193980e+00
8.000000000000000000e+00,2.044594003065652643e+00
9.000000000000000000e+00,3.299803526406746013e+00
1.000000000000000000e+01,4.293803670402876804e+00
1.100000000000000000e+01,7.163496931520771049e+00
1.200000000000000000e+01,1.396561235984177030e+00
1.300000000000000000e+01,1.807808100735887269e+00
1.400000000000000000e+01,1.879264379360856996e+00
1.500000000000000000e+01,8.825030342100310676e-01
1.600000000000000000e+01,1.720011252120351886e+00
1.700000000000000000e+01,1.745690687096666194e+00
1.800000000000000000e+01,3.575581289077414571e+00
1.900000000000000000e+01,1.617819978130237146e+00
2.000000000000000000e+01,3.333747586082453918e+00
2.100000000000000000e+01,1.663178396889762212e+00
2.200000000000000000e+01,2.870548635827051775e+00
2.300000000000000000e+01,1.077145496242172928e+00
2.400000000000000000e+01,5.796017840656799258e+00
2.500000000000000000e+01,2.691095511769662441e+00
2.600000000000000000e+01,4.572196717700335533e+00
2.700000000000000000e+01,3.067509130435337017e+00
2.800000000000000000e+01,4.612033792244475627e+00
2.900000000000000000e+01,2.665635879982997558e+00
3.000000000000000000e+01,5.805263278808024729e+00
3.100000000000000000e+01,2.539699553366368878e+00
3.200000000000000000e+01,2.209546406762112003e+00
3.300000000000000000e+01,2.890531879002584237e+00
3.400000000000000000e+01,2.370894322819803612e+00
3.500000000000000000e+01,5.030548124907447516e+00
3.600000000000000000e+01,3.712686104217376215e+00
3.700000000000000000e+01,1.945137555178641176e+00
3.800000000000000000e+01,3.625609559522628977e+00
3.900000000000000000e+01,3.080204944050934035e+00
4.000000000000000000e+01,1.520624513942275380e+00
4.100000000000000000e+01,1.680487337721344065e+00
4.200000000000000000e+01,3.519700409691412624e+00
4.300000000000000000e+01,1.950207422348010144e+00
4.400000000000000000e+01,4.020732873503703786e+00
4.500000000000000000e+01,3.120246866009904974e+00
4.600000000000000000e+01,3.199398258670656414e+00
4.700000000000000000e+01,2.072067218475101225e+00
4.800000000000000000e+01,4.201904889641499885e+00
4.900000000000000000e+01,2.117104559271500097e+00
5.000000000000000000e+01,2.904515366911595731e+00
5.100000000000000000e+01,2.391155828101633407e+00
5.200000000000000000e+01,3.287712166786677326e+00
5.300000000000000000e+01,2.437659274191743997e+00
5.400000000000000000e+01,1.423519414732449473e+00
5.500000000000000000e+01,4.672121867682398566e+00
5.600000000000000000e+01,3.282722753130429272e+00
5.700000000000000000e+01,1.405843201755093919e+00
5.800000000000000000e+01,5.294204107270963355e+00
5.900000000000000000e+01,3.344466012172170544e+00
6.000000000000000000e+01,1.107102934149724716e+00
6.100000000000000000e+01,1.106245783046510001e+00
6.200000000000000000e+01,2.329088244621110526e+00
6.300000000000000000e+01,2.679533777898167379e+00
6.400000000000000000e+01,5.318114545950952454e+00
6.500000000000000000e+01,1.902019390941968702e+00
6.600000000000000000e+01,1.849076035852371236e+00
6.700000000000000000e+01,2.811459541440530341e+00
6.800000000000000000e+01,5.441656568170350816e+00
6.900000000000000000e+01,3.545568769900805162e+00
7.000000000000000000e+01,9.530164040631691202e-01
7.100000000000000000e+01,4.553998555149278538e+00
7.200000000000000000e+01,4.391004533430093559e+00
7.300000000000000000e+01,4.503533264386629043e+00
7.400000000000000000e+01,1.377570578341001051e+00
7.500000000000000000e+01,3.368009639962788349e+00
7.600000000000000000e+01,1.283885964767854215e+00
7.700000000000000000e+01,2.513203556896550950e+00
7.800000000000000000e+01,2.342790302763009702e+00
7.900000000000000000e+01,1.327019546987039611e+00
8.000000000000000000e+01,3.710200196560756503e+00
8.100000000000000000e+01,1.254764844444308913e+00
8.200000000000000000e+01,2.902197961056647735e+00
8.300000000000000000e+01,2.827162552089745429e+00
8.400000000000000000e+01,4.438493742710684309e+00
8.500000000000000000e+01,1.962890678017428447e+00
8.600000000000000000e+01,1.413490704265979891e+00
8.700000000000000000e+01,4.038208676003447906e+00
8.800000000000000000e+01,2.074204047238014326e+00
8.900000000000000000e+01,3.686710439387768989e+00
9.000000000000000000e+01,4.259510040626376615e+00
9.100000000000000000e+01,2.010583528596859626e+00
9.200000000000000000e+01,2.628733318500252825e+00
9.300000000000000000e+01,5.841736909834146729e+00
9.400000000000000000e+01,6.391482414365595055e+00
9.500000000000000000e+01,4.268323463924025063e+00
9.600000000000000000e+01,4.587616870230625921e+00
9.700000000000000000e+01,4.320189097261577515e+00
9.800000000000000000e+01,1.529164986935538151e+00
9.900000000000000000e+01,2.023749220916572611e+00
