,1-PGA-1-1
0.000000000000000000e+00,2.352920050079132519e+00
1.000000000000000000e+00,4.147351599797285182e+00
2.000000000000000000e+00,6.119640277796310812e+00
3.000000000000000000e+00,2.624820951716734907e+00
4.000000000000000000e+00,1.752853214968180806e+00
5.000000000000000000e+00,1.503374516139984074e+00
6.000000000000000000e+00,2.922787301248353398e+00
7.000000000000000000e+00,1.609015281762077754e+00
8.000000000000000000e+00,2.537526446041824091e+00
9.000000000000000000e+00,3.150434273097907134e+00
1.000000000000000000e+01,5.123114895354071940e+00
1.100000000000000000e+01,8.130482864109822572e+00
1.200000000000000000e+01,1.672004699244410197e+00
1.300000000000000000e+01,1.975228006436244188e+00
1.400000000000000000e+01,3.177620822073274010e+00
1.500000000000000000e+01,1.032560642684035246e+00
1.600000000000000000e+01,2.645787722891502991e+00
1.700000000000000000e+01,1.794542161913903477e+00
1.800000000000000000e+01,4.089508195783508882e+00
1.900000000000000000e+01,1.395961085523439671e+00
2.000000000000000000e+01,2.802263759960861300e+00
2.100000000000000000e+01,1.860011692121544824e+00
2.200000000000000000e+01,3.573868075621271956e+00
2.300000000000000000e+01,1.338629862091146094e+00
2.400000000000000000e+01,9.021603745015331910e+00
2.500000000000000000e+01,2.624205756832044045e+00
2.600000000000000000e+01,4.853418724419931607e+00
2.700000000000000000e+01,3.929972089278540803e+00
2.800000000000000000e+01,3.864775963471468678e+00
2.900000000000000000e+01,2.224193262260989457e+00
3.000000000000000000e+01,5.043770565884064361e+00
3.100000000000000000e+01,3.543076296135335923e+00
3.200000000000000000e+01,2.110824527453766475e+00
3.300000000000000000e+01,2.062134297590819010e+00
3.400000000000000000e+01,3.172780052161481290e+00
3.500000000000000000e+01,4.973626401061288504e+00
3.600000000000000000e+01,4.803621619504195195e+00
3.700000000000000000e+01,1.750322680800773245e+00
3.800000000000000000e+01,3.276173619904169332e+00
3.900000000000000000e+01,3.175910919047687742e+00
4.000000000000000000e+01,2.050998811551306922e+00
4.100000000000000000e+01,2.284776895654398121e+00
4.200000000000000000e+01,2.806786997724670218e+00
4.300000000000000000e+01,2.126730572311092970e+00
4.400000000000000000e+01,4.651590506641319678e+00
4.500000000000000000e+01,3.346864590809600859e+00
4.600000000000000000e+01,3.111246391260772182e+00
4.700000000000000000e+01,2.080894862634815379e+00
4.800000000000000000e+01,5.511324379411533414e+00
4.900000000000000000e+01,2.800308433716084622e+00
5.000000000000000000e+01,3.707620064580568808e+00
5.100000000000000000e+01,2.123364473463281499e+00
5.200000000000000000e+01,4.009153320781895680e+00
5.300000000000000000e+01,1.979526252761699912e+00
5.400000000000000000e+01,2.118856713225953925e+00
5.500000000000000000e+01,6.749114637680850848e+00
5.600000000000000000e+01,3.498432727146298937e+00
5.700000000000000000e+01,1.409003443193992844e+00
5.800000000000000000e+01,4.938679451829679046e+00
5.900000000000000000e+01,3.468723367217140918e+00
6.000000000000000000e+01,1.411586468683906359e+00
6.100000000000000000e+01,1.231429792237372034e+00
6.200000000000000000e+01,2.577111897732140555e+00
6.300000000000000000e+01,3.024607966131257264e+00
6.400000000000000000e+01,6.764939302917588826e+00
6.500000000000000000e+01,2.153372418512128128e+00
6.600000000000000000e+01,1.430439254835091933e+00
6.700000000000000000e+01,2.475336040048659036e+00
6.800000000000000000e+01,7.353633426974223397e+00
6.900000000000000000e+01,3.338488758792153899e+00
7.000000000000000000e+01,1.250861878723133147e+00
7.100000000000000000e+01,3.945450364161468215e+00
7.200000000000000000e+01,5.813925518634412093e+00
7.300000000000000000e+01,3.562352267063313427e+00
7.400000000000000000e+01,1.722049783349113294e+00
7.500000000000000000e+01,2.829581539034943471e+00
7.600000000000000000e+01,1.177672811261502694e+00
7.700000000000000000e+01,2.366152505476732060e+00
7.800000000000000000e+01,2.627640280311544174e+00
7.900000000000000000e+01,1.273322064813423360e+00
8.000000000000000000e+01,4.174992935406872441e+00
8.100000000000000000e+01,1.280682698663865304e+00
8.200000000000000000e+01,3.386966753694624632e+00
8.300000000000000000e+01,3.063966249592685820e+00
8.400000000000000000e+01,4.399311435995663544e+00
8.500000000000000000e+01,2.232534992662204232e+00
8.600000000000000000e+01,1.316839935468472111e+00
8.700000000000000000e+01,2.746618915703513242e+00
8.800000000000000000e+01,2.443805252604068112e+00
8.900000000000000000e+01,3.402012431119831870e+00
9.000000000000000000e+01,4.234833055550073944e+00
9.100000000000000000e+01,2.080155003277566195e+00
9.200000000000000000e+01,2.442417234412804117e+00
9.300000000000000000e+01,6.351531094615555872e+00
9.400000000000000000e+01,4.812217566819136927e+00
9.500000000000000000e+01,3.254437797666605459e+00
9.600000000000000000e+01,4.655354916896601303e+00
9.700000000000000000e+01,4.745983101671161997e+00
9.800000000000000000e+01,1.840799373070495237e+00
9.900000000000000000e+01,1.894909123469221468e+00
