,1-PGA-1-1
0.000000000000000000e+00,1.714067096532496004e+00
1.000000000000000000e+00,3.057525753527147838e+00
2.000000000000000000e+00,9.494794819992330659e+00
3.000000000000000000e+00,1.565996773055519098e+00
4.000000000000000000e+00,1.117751898304740088e+00
5.000000000000000000e+00,3.116473044924975788e+00
6.000000000000000000e+00,1.895279913652154757e+00
7.000000000000000000e+00,1.328386840011996251e+00
8.000000000000000000e+00,1.746790184009170632e+00
9.000000000000000000e+00,2.751612138456881684e+00
1.000000000000000000e+01,3.300997903946515155e+00
1.100000000000000000e+01,7.112695746807164987e+00
1.200000000000000000e+01,2.417040221338972117e+00
1.300000000000000000e+01,1.239987530787164838e+00
1.400000000000000000e+01,2.002262591176976247e+00
1.500000000000000000e+01,9.072204369669896185e-01
1.600000000000000000e+01,2.040587403078957696e+00
1.700000000000000000e+01,1.528487441265481195e+00
1.800000000000000000e+01,5.277770453485992164e+00
1.900000000000000000e+01,1.041466244694480459e+00
2.000000000000000000e+01,2.502969832757365953e+00
2.100000000000000000e+01,2.006886448956750613e+00
2.200000000000000000e+01,3.454969480390959635e+00
2.300000000000000000e+01,1.120301931175999632e+00
2.400000000000000000e+01,4.144912179621071502e+00
2.500000000000000000e+01,2.327398700015736122e+00
2.600000000000000000e+01,3.788515874955720619e+00
2.700000000000000000e+01,2.766172461926045933e+00
2.800000000000000000e+01,3.803431900133462218e+00
2.900000000000000000e+01,2.158587113949696157e+00
3.000000000000000000e+01,5.175962229437820916e+00
3.100000000000000000e+01,3.554283174721121430e+00
3.200000000000000000e+01,2.090981560410741125e+00
3.300000000000000000e+01,2.387664386420057738e+00
3.400000000000000000e+01,1.933481169049299897e+00
3.500000000000000000e+01,3.662035109356574836e+00
3.600000000000000000e+01,3.123007049408108138e+00
3.700000000000000000e+01,1.698784564158925425e+00
3.800000000000000000e+01,2.489891591659821657e+00
3.900000000000000000e+01,2.071781428378238310e+00
4.000000000000000000e+01,1.694954291233153665e+00
4.100000000000000000e+01,1.800278240884706893e+00
4.200000000000000000e+01,3.466373201640807089e+00
4.300000000000000000e+01,1.964222683223860511e+00
4.400000000000000000e+01,3.814694089613388517e+00
4.500000000000000000e+01,2.356847327043401386e+00
4.600000000000000000e+01,2.937233653643251952e+00
4.700000000000000000e+01,1.660833402819120952e+00
4.800000000000000000e+01,6.128075834161495372e+00
4.900000000000000000e+01,1.418388769954603390e+00
5.000000000000000000e+01,3.200242119237231897e+00
5.100000000000000000e+01,2.634874792432035484e+00
5.200000000000000000e+01,4.189470615574177437e+00
5.300000000000000000e+01,2.599837260528564897e+00
5.400000000000000000e+01,1.524008020611747671e+00
5.500000000000000000e+01,5.128436910843883645e+00
5.600000000000000000e+01,2.623770275726625911e+00
5.700000000000000000e+01,1.749453568314279117e+00
5.800000000000000000e+01,3.803502369335957312e+00
5.900000000000000000e+01,2.412113127789857980e+00
6.000000000000000000e+01,1.332455970395245437e+00
6.100000000000000000e+01,1.362025261923311303e+00
6.200000000000000000e+01,2.957622503678128734e+00
6.300000000000000000e+01,2.531080905373233492e+00
6.400000000000000000e+01,5.354752138016499963e+00
6.500000000000000000e+01,2.100283261930823819e+00
6.600000000000000000e+01,1.294443905701890163e+00
6.700000000000000000e+01,2.999978976443561152e+00
6.800000000000000000e+01,5.931478150184895881e+00
6.900000000000000000e+01,4.697850384579547622e+00
7.000000000000000000e+01,1.013327438393769819e+00
7.100000000000000000e+01,3.353289965270104478e+00
7.200000000000000000e+01,3.988061013455145964e+00
7.300000000000000000e+01,3.721604529696755481e+00
7.400000000000000000e+01,1.126619037424745340e+00
7.500000000000000000e+01,3.614417666106625848e+00
7.600000000000000000e+01,1.057826270798715163e+00
7.700000000000000000e+01,2.374583944272788738e+00
7.800000000000000000e+01,2.448971347903990736e+00
7.900000000000000000e+01,1.416998948532100622e+00
8.000000000000000000e+01,4.393634974196359622e+00
8.100000000000000000e+01,1.285142063563988302e+00
8.200000000000000000e+01,3.146025416883322823e+00
8.300000000000000000e+01,2.604253487333225259e+00
8.400000000000000000e+01,3.775374489054769356e+00
8.500000000000000000e+01,1.997991237182299429e+00
8.600000000000000000e+01,2.151936716299426955e+00
8.700000000000000000e+01,3.527380895441882380e+00
8.800000000000000000e+01,2.599258290008594319e+00
8.900000000000000000e+01,4.316316754179231552e+00
9.000000000000000000e+01,4.847950609781186415e+00
9.100000000000000000e+01,2.063089610643531024e+00
9.200000000000000000e+01,3.155950367586297656e+00
9.300000000000000000e+01,4.504731335881944077e+00
9.400000000000000000e+01,5.402995603574034078e+00
9.500000000000000000e+01,2.601994670903384765e+00
9.600000000000000000e+01,4.863755323472778613e+00
9.700000000000000000e+01,2.635673135319271498e+00
9.800000000000000000e+01,2.466130929424617868e+00
9.900000000000000000e+01,1.909321035357865570e+00
