,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.02,0.34693877551020413,0.08163265306122447,0.16326530612244894,0.2653061224489796,0.14285714285714285,
