,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.06,0.17021276595744683,0.08510638297872342,0.38297872340425526,0.17021276595744683,0.19148936170212766,
