,1-PGA-1-1
0.000000000000000000e+00,1.912387054687135324e+00
1.000000000000000000e+00,2.223975614305091941e+00
2.000000000000000000e+00,8.221909206052117725e+00
3.000000000000000000e+00,1.580038862762598972e+00
4.000000000000000000e+00,7.072101541464285157e-01
5.000000000000000000e+00,2.408498520098453888e+00
6.000000000000000000e+00,2.066704502395575460e+00
7.000000000000000000e+00,1.130807788906675659e+00
8.000000000000000000e+00,1.821995126447356395e+00
9.000000000000000000e+00,2.542577884038300429e+00
1.000000000000000000e+01,3.726678157044164497e+00
1.100000000000000000e+01,6.239718244008023440e+00
1.200000000000000000e+01,1.569327903777536060e+00
1.300000000000000000e+01,1.006074152267858235e+00
1.400000000000000000e+01,1.747294301290780894e+00
1.500000000000000000e+01,4.386581208640594198e-01
1.600000000000000000e+01,2.009857033683440264e+00
1.700000000000000000e+01,1.393993528655465219e+00
1.800000000000000000e+01,3.798679760404400696e+00
1.900000000000000000e+01,7.468430673533050790e-01
2.000000000000000000e+01,2.561828224144930388e+00
2.100000000000000000e+01,2.248625744943412830e+00
2.200000000000000000e+01,3.659715998087358368e+00
2.300000000000000000e+01,6.871833330026030362e-01
2.400000000000000000e+01,6.089707599624994749e+00
2.500000000000000000e+01,2.589588463583844646e+00
2.600000000000000000e+01,3.764593089639941770e+00
2.700000000000000000e+01,1.903333857433234355e+00
2.800000000000000000e+01,3.253412194457427908e+00
2.900000000000000000e+01,1.491408616666427100e+00
3.000000000000000000e+01,5.378136228145217856e+00
3.100000000000000000e+01,3.485851215934592684e+00
3.200000000000000000e+01,1.544627119948824845e+00
3.300000000000000000e+01,2.073699649342183982e+00
3.400000000000000000e+01,1.542082565860670940e+00
3.500000000000000000e+01,3.430963757889262666e+00
3.600000000000000000e+01,3.124729918556476083e+00
3.700000000000000000e+01,1.141039257485949587e+00
3.800000000000000000e+01,2.472955303713154418e+00
3.900000000000000000e+01,2.948265661063332654e+00
4.000000000000000000e+01,1.153363505023663693e+00
4.100000000000000000e+01,2.029265605214182422e+00
4.200000000000000000e+01,3.509210489957880874e+00
4.300000000000000000e+01,1.816787307344243763e+00
4.400000000000000000e+01,3.389218966089436069e+00
4.500000000000000000e+01,1.812739825641303426e+00
4.600000000000000000e+01,3.170101295116124263e+00
4.700000000000000000e+01,1.345828685393359203e+00
4.800000000000000000e+01,5.045092148166927082e+00
4.900000000000000000e+01,1.167491638264624321e+00
5.000000000000000000e+01,2.571166083458084728e+00
5.100000000000000000e+01,1.146650363298007402e+00
5.200000000000000000e+01,4.562736242829334543e+00
5.300000000000000000e+01,1.785035302977240113e+00
5.400000000000000000e+01,1.093882219683236512e+00
5.500000000000000000e+01,4.509790818953320901e+00
5.600000000000000000e+01,2.024337357264780923e+00
5.700000000000000000e+01,1.786109886279137138e+00
5.800000000000000000e+01,3.153638312965939328e+00
5.900000000000000000e+01,2.023986688334544315e+00
6.000000000000000000e+01,9.540305659716054043e-01
6.100000000000000000e+01,1.091826905229002831e+00
6.200000000000000000e+01,2.096257149573807599e+00
6.300000000000000000e+01,2.297224287999296788e+00
6.400000000000000000e+01,4.441565307293641851e+00
6.500000000000000000e+01,1.993857180036724630e+00
6.600000000000000000e+01,1.053553824865628430e+00
6.700000000000000000e+01,2.091386937865065132e+00
6.800000000000000000e+01,5.948961363990054707e+00
6.900000000000000000e+01,3.929817896143500633e+00
7.000000000000000000e+01,7.723425087479657281e-01
7.100000000000000000e+01,2.830496600598606083e+00
7.200000000000000000e+01,3.925455263545290840e+00
7.300000000000000000e+01,3.283724958011810635e+00
7.400000000000000000e+01,8.603106214757344494e-01
7.500000000000000000e+01,2.735969849198658821e+00
7.600000000000000000e+01,6.807253797693709751e-01
7.700000000000000000e+01,2.081088318264027848e+00
7.800000000000000000e+01,2.002758744557329607e+00
7.900000000000000000e+01,8.878695892033392489e-01
8.000000000000000000e+01,3.187824370207567704e+00
8.100000000000000000e+01,8.014713068662356887e-01
8.200000000000000000e+01,3.320548770723046772e+00
8.300000000000000000e+01,1.852936412856532211e+00
8.400000000000000000e+01,4.254403277839421627e+00
8.500000000000000000e+01,1.246276630996252743e+00
8.600000000000000000e+01,1.219451155787610652e+00
8.700000000000000000e+01,3.973832740610733438e+00
8.800000000000000000e+01,2.263108388148625583e+00
8.900000000000000000e+01,4.322048001366713521e+00
9.000000000000000000e+01,3.654111794229903509e+00
9.100000000000000000e+01,1.355354425617566472e+00
9.200000000000000000e+01,3.278890111384343165e+00
9.300000000000000000e+01,4.879291386156046961e+00
9.400000000000000000e+01,5.541265195944467870e+00
9.500000000000000000e+01,2.053760387186420289e+00
9.600000000000000000e+01,5.176358950491209754e+00
9.700000000000000000e+01,2.472444073320927860e+00
9.800000000000000000e+01,2.011912832434357146e+00
9.900000000000000000e+01,2.384936550068867067e+00
