,1-PGA-1-1
0.000000000000000000e+00,1.848114214977006675e+00
1.000000000000000000e+00,3.591833536581788611e+00
2.000000000000000000e+00,8.690275596129870550e+00
3.000000000000000000e+00,2.521972632558000083e+00
4.000000000000000000e+00,1.941580405333188430e+00
5.000000000000000000e+00,1.772976993890086117e+00
6.000000000000000000e+00,1.970416861114789642e+00
7.000000000000000000e+00,1.231643154849244803e+00
8.000000000000000000e+00,2.109873374123029777e+00
9.000000000000000000e+00,2.981365536740969713e+00
1.000000000000000000e+01,4.456963655723833462e+00
1.100000000000000000e+01,6.766071065163634657e+00
1.200000000000000000e+01,1.225434470964910760e+00
1.300000000000000000e+01,1.833139636460904720e+00
1.400000000000000000e+01,2.408484158158000543e+00
1.500000000000000000e+01,4.896991330653026053e-01
1.600000000000000000e+01,2.471932904906298578e+00
1.700000000000000000e+01,1.904770875570507505e+00
1.800000000000000000e+01,5.583854274390334993e+00
1.900000000000000000e+01,1.763073862623300236e+00
2.000000000000000000e+01,3.310023874878321060e+00
2.100000000000000000e+01,2.290932683007036452e+00
2.200000000000000000e+01,3.251381466314416269e+00
2.300000000000000000e+01,1.172197126970307757e+00
2.400000000000000000e+01,6.108665930417150669e+00
2.500000000000000000e+01,2.090010467479004763e+00
2.600000000000000000e+01,4.265330528980972424e+00
2.700000000000000000e+01,3.283794654924319101e+00
2.800000000000000000e+01,3.072836491341991660e+00
2.900000000000000000e+01,1.896841912260687657e+00
3.000000000000000000e+01,3.944590477691800157e+00
3.100000000000000000e+01,4.079614868696025631e+00
3.200000000000000000e+01,1.815470736085158965e+00
3.300000000000000000e+01,2.691087187121429469e+00
3.400000000000000000e+01,2.187976165406495088e+00
3.500000000000000000e+01,4.530605950148277827e+00
3.600000000000000000e+01,4.242424972401951599e+00
3.700000000000000000e+01,1.365015816518912350e+00
3.800000000000000000e+01,2.616497690056508674e+00
3.900000000000000000e+01,3.936739831320128946e+00
4.000000000000000000e+01,1.257292635238399070e+00
4.100000000000000000e+01,2.129780007747751558e+00
4.200000000000000000e+01,3.112312690008140592e+00
4.300000000000000000e+01,2.057932184367850414e+00
4.400000000000000000e+01,2.806538977359179565e+00
4.500000000000000000e+01,2.910786873165854161e+00
4.600000000000000000e+01,2.589194013222282820e+00
4.700000000000000000e+01,1.651842034800420578e+00
4.800000000000000000e+01,5.687190688075189016e+00
4.900000000000000000e+01,2.242097067577356384e+00
5.000000000000000000e+01,3.738436656636833888e+00
5.100000000000000000e+01,1.190898712836485185e+00
5.200000000000000000e+01,4.718448501630398084e+00
5.300000000000000000e+01,1.877248180712189907e+00
5.400000000000000000e+01,1.738768667477249785e+00
5.500000000000000000e+01,5.828826125316370010e+00
5.600000000000000000e+01,3.334361225664679296e+00
5.700000000000000000e+01,1.609781221889830638e+00
5.800000000000000000e+01,3.278613050342354285e+00
5.900000000000000000e+01,2.332371512551511650e+00
6.000000000000000000e+01,1.152447832103956626e+00
6.100000000000000000e+01,1.017104184850701420e+00
6.200000000000000000e+01,2.579424792998532112e+00
6.300000000000000000e+01,2.451876449734822216e+00
6.400000000000000000e+01,4.807716384983617530e+00
6.500000000000000000e+01,1.441714452774843780e+00
6.600000000000000000e+01,1.762550275179798787e+00
6.700000000000000000e+01,3.480302101066786502e+00
6.800000000000000000e+01,5.803770184026590506e+00
6.900000000000000000e+01,3.277714775316742823e+00
7.000000000000000000e+01,1.309961797593741872e+00
7.100000000000000000e+01,3.043453202173822536e+00
7.200000000000000000e+01,7.352688462774001010e+00
7.300000000000000000e+01,3.404637869626445212e+00
7.400000000000000000e+01,8.981782560334031773e-01
7.500000000000000000e+01,4.410694736319762832e+00
7.600000000000000000e+01,7.312714264762910643e-01
7.700000000000000000e+01,2.541651357828404567e+00
7.800000000000000000e+01,2.040270758125547257e+00
7.900000000000000000e+01,1.338715182289494265e+00
8.000000000000000000e+01,3.134258140152086369e+00
8.100000000000000000e+01,8.796164814734505066e-01
8.200000000000000000e+01,2.554647000660364320e+00
8.300000000000000000e+01,2.985323150557900096e+00
8.400000000000000000e+01,4.947703801038645821e+00
8.500000000000000000e+01,1.782410272005021667e+00
8.600000000000000000e+01,1.367692302596386522e+00
8.700000000000000000e+01,4.235588935105503161e+00
8.800000000000000000e+01,2.165335881105925342e+00
8.900000000000000000e+01,3.759772162673562068e+00
9.000000000000000000e+01,2.830302996230961377e+00
9.100000000000000000e+01,1.414513753714564892e+00
9.200000000000000000e+01,2.313126007631894243e+00
9.300000000000000000e+01,6.481373652541194907e+00
9.400000000000000000e+01,5.839890924998832666e+00
9.500000000000000000e+01,3.538459875768053653e+00
9.600000000000000000e+01,6.660551833295730084e+00
9.700000000000000000e+01,3.696609231976436316e+00
9.800000000000000000e+01,1.788762420169748735e+00
9.900000000000000000e+01,2.500614628919843430e+00
