,1-PGA-1-1
0.000000000000000000e+00,1.819889384594886694e+00
1.000000000000000000e+00,2.810041957148142533e+00
2.000000000000000000e+00,7.488306559195847534e+00
3.000000000000000000e+00,1.816466741320295508e+00
4.000000000000000000e+00,1.415076191731329258e+00
5.000000000000000000e+00,1.768834405719692970e+00
6.000000000000000000e+00,1.827642595716156615e+00
7.000000000000000000e+00,1.378289939897681338e+00
8.000000000000000000e+00,1.232958858252137579e+00
9.000000000000000000e+00,2.425434963169683211e+00
1.000000000000000000e+01,3.639174882846942349e+00
1.100000000000000000e+01,6.854167599000676070e+00
1.200000000000000000e+01,1.370394473991124906e+00
1.300000000000000000e+01,1.189001558974343009e+00
1.400000000000000000e+01,2.370581339138914778e+00
1.500000000000000000e+01,4.971156320765953707e-01
1.600000000000000000e+01,1.477578893349999811e+00
1.700000000000000000e+01,1.481737134539749201e+00
1.800000000000000000e+01,3.463946463764036920e+00
1.900000000000000000e+01,8.866849180305488298e-01
2.000000000000000000e+01,2.590664609357829828e+00
2.100000000000000000e+01,1.526266963482218353e+00
2.200000000000000000e+01,2.884968043103062652e+00
2.300000000000000000e+01,8.282064536220068440e-01
2.400000000000000000e+01,7.071130664690109313e+00
2.500000000000000000e+01,1.448036014555571516e+00
2.600000000000000000e+01,4.704898852781832730e+00
2.700000000000000000e+01,2.742872385808795332e+00
2.800000000000000000e+01,3.531290488125113036e+00
2.900000000000000000e+01,1.464789478044300264e+00
3.000000000000000000e+01,4.438536392792703289e+00
3.100000000000000000e+01,4.049236496827831822e+00
3.200000000000000000e+01,1.767909547947503990e+00
3.300000000000000000e+01,2.357235003664503115e+00
3.400000000000000000e+01,1.971234770757252397e+00
3.500000000000000000e+01,4.425423278730900023e+00
3.600000000000000000e+01,3.127793967164730571e+00
3.700000000000000000e+01,1.136947976066930099e+00
3.800000000000000000e+01,2.778679000236480512e+00
3.900000000000000000e+01,3.405104478778574251e+00
4.000000000000000000e+01,1.189241116513755525e+00
4.100000000000000000e+01,2.339643490018433081e+00
4.200000000000000000e+01,2.828054042459889672e+00
4.300000000000000000e+01,2.211391729684952345e+00
4.400000000000000000e+01,2.983983204315072690e+00
4.500000000000000000e+01,2.614968334624927060e+00
4.600000000000000000e+01,2.189703398810312507e+00
4.700000000000000000e+01,1.600786153888564378e+00
4.800000000000000000e+01,5.382180902657280441e+00
4.900000000000000000e+01,2.180862119372672048e+00
5.000000000000000000e+01,2.184590979923840326e+00
5.100000000000000000e+01,7.938818234207426494e-01
5.200000000000000000e+01,3.752416180212192476e+00
5.300000000000000000e+01,1.255253227965490215e+00
5.400000000000000000e+01,1.201040536034243544e+00
5.500000000000000000e+01,4.117637218269073252e+00
5.600000000000000000e+01,2.733263951488037691e+00
5.700000000000000000e+01,1.015358708733074433e+00
5.800000000000000000e+01,3.373594306745067772e+00
5.900000000000000000e+01,2.325523261686747389e+00
6.000000000000000000e+01,1.261019735354578231e+00
6.100000000000000000e+01,1.146339852611955701e+00
6.200000000000000000e+01,1.664155308369889452e+00
6.300000000000000000e+01,1.991645723568003401e+00
6.400000000000000000e+01,4.500263946043229879e+00
6.500000000000000000e+01,1.642828303732059902e+00
6.600000000000000000e+01,1.095782615099399004e+00
6.700000000000000000e+01,2.230315432282812260e+00
6.800000000000000000e+01,6.525130083998626596e+00
6.900000000000000000e+01,3.422846441259014050e+00
7.000000000000000000e+01,7.607069139969643290e-01
7.100000000000000000e+01,3.011094242686067624e+00
7.200000000000000000e+01,6.699514036852506571e+00
7.300000000000000000e+01,3.738731195349465519e+00
7.400000000000000000e+01,9.428268710717740975e-01
7.500000000000000000e+01,2.948691338180815080e+00
7.600000000000000000e+01,6.010744575677210433e-01
7.700000000000000000e+01,2.491169080723338869e+00
7.800000000000000000e+01,2.220636012555312178e+00
7.900000000000000000e+01,8.240083205458451632e-01
8.000000000000000000e+01,2.731032778125072280e+00
8.100000000000000000e+01,9.761060993781632833e-01
8.200000000000000000e+01,3.319140233204735058e+00
8.300000000000000000e+01,2.119051260859114549e+00
8.400000000000000000e+01,3.858006335327663017e+00
8.500000000000000000e+01,1.346348210420340141e+00
8.600000000000000000e+01,1.523858055504168307e+00
8.700000000000000000e+01,3.817752882368915301e+00
8.800000000000000000e+01,2.031345037856650659e+00
8.900000000000000000e+01,4.330322800414568185e+00
9.000000000000000000e+01,2.544230485980824241e+00
9.100000000000000000e+01,1.145965868713449076e+00
9.200000000000000000e+01,1.914069705758955964e+00
9.300000000000000000e+01,5.975082972492692157e+00
9.400000000000000000e+01,4.749268591801103945e+00
9.500000000000000000e+01,2.472393974943546180e+00
9.600000000000000000e+01,5.454765563051449107e+00
9.700000000000000000e+01,2.980009600692573812e+00
9.800000000000000000e+01,1.253764140466493426e+00
9.900000000000000000e+01,1.923413914141456571e+00
