#Num,collapses/collapsed,highest_damage_state/S,reconstruction/cost_impractical,reconstruction/cost,reconstruction/time,inhabitants/,injuries/sev1,injuries/sev2,injuries/sev3,injuries/sev4
0,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
1,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
2,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
3,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
4,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
5,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
6,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
7,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
8,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
9,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
11,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
12,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
13,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
15,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
16,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
17,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
19,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
20,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
21,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
23,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
24,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
25,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
26,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
27,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
28,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
29,1.0,4,0,24218928.3,1.0,1.0,0.4,0.2,0.05,0.1
30,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
31,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
32,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
33,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
34,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
35,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
36,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
37,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
38,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
39,1.0,4,0,24218928.3,1.0,1.0,0.4,0.2,0.05,0.1
40,0.0,1,0,484378.56600000005,5.0,1.0,0.0005,0.0,0.0,0.0
41,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
42,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
43,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
44,0.0,3,0,10002417.3879,120.0,1.0,0.01,0.001,1e-05,1e-05
45,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
46,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
47,0.0,2,0,2421892.83,30.0,1.0,0.002,0.00025,0.0,0.0
48,0.0,4,0,24218928.3,240.0,1.0,0.05,0.01,0.0001,0.0001
49,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
