,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.08,0.26086956521739135,0.23913043478260865,0.17391304347826086,0.13043478260869565,0.1956521739130435,
