,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.06,0.1063829787234043,0.10638297872340419,0.29787234042553196,0.276595744680851,0.2127659574468085,
