,1-PGA-1-1
0.000000000000000000e+00,2.464856166617519051e+00
1.000000000000000000e+00,3.064500448505715013e+00
2.000000000000000000e+00,8.155696784007512079e+00
3.000000000000000000e+00,2.809449033443630395e+00
4.000000000000000000e+00,1.580999017074445012e+00
5.000000000000000000e+00,2.217504234045991840e+00
6.000000000000000000e+00,2.789459293676316065e+00
7.000000000000000000e+00,1.396973555289479085e+00
8.000000000000000000e+00,2.455890291631418698e+00
9.000000000000000000e+00,2.814092375054805029e+00
1.000000000000000000e+01,4.255919161468736611e+00
1.100000000000000000e+01,6.424795510641926555e+00
1.200000000000000000e+01,1.638153175574326603e+00
1.300000000000000000e+01,1.534108120862750502e+00
1.400000000000000000e+01,2.262649864154812729e+00
1.500000000000000000e+01,9.613775862586793064e-01
1.600000000000000000e+01,1.882109134317816013e+00
1.700000000000000000e+01,1.995724356226891816e+00
1.800000000000000000e+01,4.618562079038415646e+00
1.900000000000000000e+01,1.533843099924110387e+00
2.000000000000000000e+01,3.044786559229115674e+00
2.100000000000000000e+01,2.044880878116443146e+00
2.200000000000000000e+01,2.950989891092781203e+00
2.300000000000000000e+01,1.145079462105976997e+00
2.400000000000000000e+01,6.566633565779351756e+00
2.500000000000000000e+01,2.142867269970392119e+00
2.600000000000000000e+01,4.668357256224373586e+00
2.700000000000000000e+01,3.453942010920615147e+00
2.800000000000000000e+01,3.911130209971257710e+00
2.900000000000000000e+01,2.277147155812173640e+00
3.000000000000000000e+01,5.538749576363252380e+00
3.100000000000000000e+01,3.177801000429184342e+00
3.200000000000000000e+01,2.600590797617806871e+00
3.300000000000000000e+01,2.790244684804571218e+00
3.400000000000000000e+01,2.382718060256515891e+00
3.500000000000000000e+01,5.848633438223110659e+00
3.600000000000000000e+01,3.266358734824248877e+00
3.700000000000000000e+01,1.656857389691851257e+00
3.800000000000000000e+01,3.700416676195903865e+00
3.900000000000000000e+01,3.386476933798928002e+00
4.000000000000000000e+01,1.375886394320189332e+00
4.100000000000000000e+01,1.804545256824713784e+00
4.200000000000000000e+01,3.266077230860737757e+00
4.300000000000000000e+01,2.214479302994761145e+00
4.400000000000000000e+01,4.220636952500221639e+00
4.500000000000000000e+01,3.152569279245923894e+00
4.600000000000000000e+01,2.788752135478630656e+00
4.700000000000000000e+01,1.760558415954124323e+00
4.800000000000000000e+01,5.662255970277256800e+00
4.900000000000000000e+01,2.133932866743611712e+00
5.000000000000000000e+01,2.925553888263098479e+00
5.100000000000000000e+01,1.972380249928461060e+00
5.200000000000000000e+01,4.430263481395821934e+00
5.300000000000000000e+01,2.520282217125507707e+00
5.400000000000000000e+01,1.411549791661834918e+00
5.500000000000000000e+01,6.019431474430315454e+00
5.600000000000000000e+01,3.388648941638131351e+00
5.700000000000000000e+01,1.201783078846943242e+00
5.800000000000000000e+01,4.976153892905095688e+00
5.900000000000000000e+01,3.091283802665732772e+00
6.000000000000000000e+01,1.135500254825518196e+00
6.100000000000000000e+01,1.204863247111422897e+00
6.200000000000000000e+01,2.423025457653678050e+00
6.300000000000000000e+01,3.035721172083417407e+00
6.400000000000000000e+01,5.580610181260306391e+00
6.500000000000000000e+01,1.844363731556524888e+00
6.600000000000000000e+01,1.760638053707948902e+00
6.700000000000000000e+01,2.228032459520555619e+00
6.800000000000000000e+01,5.891977962722385165e+00
6.900000000000000000e+01,3.941257029653641553e+00
7.000000000000000000e+01,1.031121628662227341e+00
7.100000000000000000e+01,4.029297438063028203e+00
7.200000000000000000e+01,4.482127720468761289e+00
7.300000000000000000e+01,4.606804901906909500e+00
7.400000000000000000e+01,1.400819324756954254e+00
7.500000000000000000e+01,3.538542830593154331e+00
7.600000000000000000e+01,1.120801402543776026e+00
7.700000000000000000e+01,2.841154914654759001e+00
7.800000000000000000e+01,2.395106667198007688e+00
7.900000000000000000e+01,1.638907699173253629e+00
8.000000000000000000e+01,3.265596704374177595e+00
8.100000000000000000e+01,1.582512493075854287e+00
8.200000000000000000e+01,2.917312348667736810e+00
8.300000000000000000e+01,2.453032273475220570e+00
8.400000000000000000e+01,4.237989196691422933e+00
8.500000000000000000e+01,2.068045891589315399e+00
8.600000000000000000e+01,1.350204141727823215e+00
8.700000000000000000e+01,4.200732176351987590e+00
8.800000000000000000e+01,2.150381371357829696e+00
8.900000000000000000e+01,4.348730888962784036e+00
9.000000000000000000e+01,4.090519506866577615e+00
9.100000000000000000e+01,1.879590121384159707e+00
9.200000000000000000e+01,3.318921204203795661e+00
9.300000000000000000e+01,6.745981415377666934e+00
9.400000000000000000e+01,5.584581315212628461e+00
9.500000000000000000e+01,3.284945439633619735e+00
9.600000000000000000e+01,5.254970987843415209e+00
9.700000000000000000e+01,3.791736161055114795e+00
9.800000000000000000e+01,1.868953532554612051e+00
9.900000000000000000e+01,2.162412952979064329e+00
