,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.02,0.5102040816326531,0.2857142857142857,0.163265306122449,0.02040816326530612,0.02040816326530612,
