,1-PGA-1-1
0.000000000000000000e+00,1.792679250932825763e+00
1.000000000000000000e+00,3.155233249974384258e+00
2.000000000000000000e+00,7.819673517172531341e+00
3.000000000000000000e+00,2.221359043113320553e+00
4.000000000000000000e+00,1.115663842620392199e+00
5.000000000000000000e+00,2.163924760141330950e+00
6.000000000000000000e+00,1.533965682957065368e+00
7.000000000000000000e+00,1.296560834907022786e+00
8.000000000000000000e+00,1.579823299391944769e+00
9.000000000000000000e+00,2.498748287880925734e+00
1.000000000000000000e+01,3.525161437775802931e+00
1.100000000000000000e+01,6.534521530716514981e+00
1.200000000000000000e+01,1.227647251696719177e+00
1.300000000000000000e+01,1.176692229901449727e+00
1.400000000000000000e+01,1.464077455441550990e+00
1.500000000000000000e+01,6.061853077185677119e-01
1.600000000000000000e+01,1.394259843693054668e+00
1.700000000000000000e+01,1.414846392475832770e+00
1.800000000000000000e+01,3.905004349260170038e+00
1.900000000000000000e+01,1.290294950589678580e+00
2.000000000000000000e+01,2.413062544383993480e+00
2.100000000000000000e+01,1.400605823023306273e+00
2.200000000000000000e+01,2.506649120804453013e+00
2.300000000000000000e+01,7.703140358487818862e-01
2.400000000000000000e+01,4.967917548592590826e+00
2.500000000000000000e+01,2.001715001300917063e+00
2.600000000000000000e+01,4.620775866652135910e+00
2.700000000000000000e+01,3.024365060075858924e+00
2.800000000000000000e+01,3.291499253462942587e+00
2.900000000000000000e+01,1.611759249808764505e+00
3.000000000000000000e+01,4.980529452546047509e+00
3.100000000000000000e+01,1.983503229560104497e+00
3.200000000000000000e+01,1.635070992394262346e+00
3.300000000000000000e+01,2.366961437470566754e+00
3.400000000000000000e+01,2.114134460384148539e+00
3.500000000000000000e+01,4.167748440973595869e+00
3.600000000000000000e+01,2.720657887665633545e+00
3.700000000000000000e+01,1.568241745465778658e+00
3.800000000000000000e+01,2.994531575330914741e+00
3.900000000000000000e+01,2.399306441471404483e+00
4.000000000000000000e+01,1.035402696919582199e+00
4.100000000000000000e+01,1.375425418393811272e+00
4.200000000000000000e+01,3.261328763130014963e+00
4.300000000000000000e+01,1.844502829924290932e+00
4.400000000000000000e+01,3.708366675440071702e+00
4.500000000000000000e+01,2.135381446496645186e+00
4.600000000000000000e+01,2.234896164473603175e+00
4.700000000000000000e+01,1.830441451302707856e+00
4.800000000000000000e+01,4.884742843864212425e+00
4.900000000000000000e+01,1.154005905510252949e+00
5.000000000000000000e+01,2.676486070025900776e+00
5.100000000000000000e+01,1.566891572257294474e+00
5.200000000000000000e+01,3.228204716911450944e+00
5.300000000000000000e+01,1.875461956290464860e+00
5.400000000000000000e+01,1.281129999960515020e+00
5.500000000000000000e+01,3.818242129138663898e+00
5.600000000000000000e+01,2.849487236414502966e+00
5.700000000000000000e+01,1.063612458403214500e+00
5.800000000000000000e+01,3.920485589919989522e+00
5.900000000000000000e+01,2.530139373664165081e+00
6.000000000000000000e+01,8.763383200861309952e-01
6.100000000000000000e+01,7.426670816681717469e-01
6.200000000000000000e+01,1.869872602376384307e+00
6.300000000000000000e+01,2.562129195499925682e+00
6.400000000000000000e+01,4.372555089913628734e+00
6.500000000000000000e+01,1.605266330387512541e+00
6.600000000000000000e+01,1.248103126505165861e+00
6.700000000000000000e+01,2.121875453703601533e+00
6.800000000000000000e+01,5.547212634104001339e+00
6.900000000000000000e+01,3.259467342610843144e+00
7.000000000000000000e+01,5.863987291227934495e-01
7.100000000000000000e+01,4.272453107333922695e+00
7.200000000000000000e+01,3.434320471598701019e+00
7.300000000000000000e+01,3.502519814891112748e+00
7.400000000000000000e+01,9.894520223737570674e-01
7.500000000000000000e+01,3.120887355149371878e+00
7.600000000000000000e+01,6.531244020800575090e-01
7.700000000000000000e+01,2.130343283932919274e+00
7.800000000000000000e+01,2.159472556900645657e+00
7.900000000000000000e+01,1.072709811666647139e+00
8.000000000000000000e+01,3.249312160386331083e+00
8.100000000000000000e+01,7.830805118726595904e-01
8.200000000000000000e+01,2.234190817136377571e+00
8.300000000000000000e+01,1.515448184849816249e+00
8.400000000000000000e+01,2.951377788189812001e+00
8.500000000000000000e+01,1.631837516511525310e+00
8.600000000000000000e+01,1.064403468014863519e+00
8.700000000000000000e+01,3.485820412977956195e+00
8.800000000000000000e+01,1.498756750036767560e+00
8.900000000000000000e+01,2.977634749314034046e+00
9.000000000000000000e+01,3.394290075121280115e+00
9.100000000000000000e+01,1.624783284051061649e+00
9.200000000000000000e+01,1.807521147660113403e+00
9.300000000000000000e+01,4.567440858624458144e+00
9.400000000000000000e+01,5.481838015495055672e+00
9.500000000000000000e+01,2.889489217043150315e+00
9.600000000000000000e+01,3.847533286070377923e+00
9.700000000000000000e+01,3.208118076907902072e+00
9.800000000000000000e+01,1.344587826101787620e+00
9.900000000000000000e+01,1.348573452137663775e+00
