,1-PGA-1-1
0.000000000000000000e+00,2.102788064448870120e+00
1.000000000000000000e+00,3.527132221118690403e+00
2.000000000000000000e+00,8.342570722368455094e+00
3.000000000000000000e+00,2.439027587983102485e+00
4.000000000000000000e+00,2.299155688897599692e+00
5.000000000000000000e+00,2.230781597449747800e+00
6.000000000000000000e+00,2.123877029315555109e+00
7.000000000000000000e+00,1.339804335384448652e+00
8.000000000000000000e+00,1.957132781663192933e+00
9.000000000000000000e+00,2.648187916048668544e+00
1.000000000000000000e+01,5.470950997828552431e+00
1.100000000000000000e+01,6.583816651656569263e+00
1.200000000000000000e+01,1.856536969434128936e+00
1.300000000000000000e+01,2.323850472597978722e+00
1.400000000000000000e+01,3.364586402624905492e+00
1.500000000000000000e+01,9.136532582235817879e-01
1.600000000000000000e+01,2.767767510711236500e+00
1.700000000000000000e+01,2.120001612449925688e+00
1.800000000000000000e+01,5.102740813138946230e+00
1.900000000000000000e+01,2.067144876605943704e+00
2.000000000000000000e+01,3.220051196028920870e+00
2.100000000000000000e+01,2.380354296763033339e+00
2.200000000000000000e+01,3.683075794076740905e+00
2.300000000000000000e+01,1.183800840727309955e+00
2.400000000000000000e+01,6.679353660698590822e+00
2.500000000000000000e+01,2.097321834191471890e+00
2.600000000000000000e+01,4.590126063997613137e+00
2.700000000000000000e+01,2.828745238633354031e+00
2.800000000000000000e+01,3.340227709728396999e+00
2.900000000000000000e+01,1.734743047944250938e+00
3.000000000000000000e+01,5.072811986057443434e+00
3.100000000000000000e+01,3.802871751939601808e+00
3.200000000000000000e+01,2.210200866750652526e+00
3.300000000000000000e+01,2.545886405440816347e+00
3.400000000000000000e+01,2.563190291036104185e+00
3.500000000000000000e+01,4.864841823426626632e+00
3.600000000000000000e+01,4.621729378394672239e+00
3.700000000000000000e+01,1.770958469202497776e+00
3.800000000000000000e+01,2.785363974535077780e+00
3.900000000000000000e+01,3.445888465745278850e+00
4.000000000000000000e+01,1.717985377605267594e+00
4.100000000000000000e+01,3.185615583345610347e+00
4.200000000000000000e+01,2.828176975617786137e+00
4.300000000000000000e+01,2.557159458083463122e+00
4.400000000000000000e+01,2.694556939381382410e+00
4.500000000000000000e+01,3.804949518676753240e+00
4.600000000000000000e+01,3.257539605785634063e+00
4.700000000000000000e+01,2.052490591307242429e+00
4.800000000000000000e+01,5.267322469917704808e+00
4.900000000000000000e+01,3.037706056999622817e+00
5.000000000000000000e+01,3.914593087737442190e+00
5.100000000000000000e+01,1.512317442469319317e+00
5.200000000000000000e+01,4.835314424841240744e+00
5.300000000000000000e+01,2.030506366375187444e+00
5.400000000000000000e+01,2.038953842674258610e+00
5.500000000000000000e+01,5.937240767093778793e+00
5.600000000000000000e+01,3.854970407888283823e+00
5.700000000000000000e+01,1.551431057005556058e+00
5.800000000000000000e+01,4.465453400577784393e+00
5.900000000000000000e+01,3.582446249641516811e+00
6.000000000000000000e+01,1.673919617242759506e+00
6.100000000000000000e+01,1.755990999542612618e+00
6.200000000000000000e+01,2.572994549626926641e+00
6.300000000000000000e+01,2.703714148807591755e+00
6.400000000000000000e+01,4.784138598272443588e+00
6.500000000000000000e+01,2.394464646182163037e+00
6.600000000000000000e+01,1.729660493175405600e+00
6.700000000000000000e+01,2.926339030342944181e+00
6.800000000000000000e+01,6.388094649648760281e+00
6.900000000000000000e+01,2.500206406382864177e+00
7.000000000000000000e+01,1.386530027381807528e+00
7.100000000000000000e+01,2.977766480505977587e+00
7.200000000000000000e+01,7.582992239632764253e+00
7.300000000000000000e+01,4.622907116211955270e+00
7.400000000000000000e+01,1.672517141555662556e+00
7.500000000000000000e+01,4.201168942622133251e+00
7.600000000000000000e+01,1.287080803027771170e+00
7.700000000000000000e+01,4.401277826406485794e+00
7.800000000000000000e+01,2.712773436276613825e+00
7.900000000000000000e+01,1.376936303411781859e+00
8.000000000000000000e+01,3.746154432054729089e+00
8.100000000000000000e+01,1.778387450791891977e+00
8.200000000000000000e+01,2.672444535382203945e+00
8.300000000000000000e+01,3.085094503164227842e+00
8.400000000000000000e+01,5.140480843035619252e+00
8.500000000000000000e+01,2.361685717017854902e+00
8.600000000000000000e+01,1.529198692137075932e+00
8.700000000000000000e+01,5.338720805462827457e+00
8.800000000000000000e+01,2.599347940420833503e+00
8.900000000000000000e+01,3.627112683376827462e+00
9.000000000000000000e+01,3.241068937543837958e+00
9.100000000000000000e+01,1.799951604916973036e+00
9.200000000000000000e+01,2.213888058126790348e+00
9.300000000000000000e+01,8.334330078369296402e+00
9.400000000000000000e+01,5.927644904244561808e+00
9.500000000000000000e+01,3.280970744075319079e+00
9.600000000000000000e+01,5.704692767152621080e+00
9.700000000000000000e+01,4.788956875076880060e+00
9.800000000000000000e+01,1.971215573958220224e+00
9.900000000000000000e+01,2.256793120346877846e+00
