,1-PGA-1-1
0.000000000000000000e+00,1.543327286898765749e+00
1.000000000000000000e+00,3.087485398860590369e+00
2.000000000000000000e+00,9.222991216783475110e+00
3.000000000000000000e+00,2.353026469309795310e+00
4.000000000000000000e+00,1.474210746853672482e+00
5.000000000000000000e+00,1.664409046743278608e+00
6.000000000000000000e+00,2.148043746849782831e+00
7.000000000000000000e+00,1.409645117988129304e+00
8.000000000000000000e+00,1.426897179028243645e+00
9.000000000000000000e+00,3.591284322782828387e+00
1.000000000000000000e+01,4.277280931545488052e+00
1.100000000000000000e+01,7.384458608979690197e+00
1.200000000000000000e+01,1.470935931369158345e+00
1.300000000000000000e+01,1.711536036732816513e+00
1.400000000000000000e+01,2.311568691045859048e+00
1.500000000000000000e+01,4.750333430537155843e-01
1.600000000000000000e+01,1.790197494781552878e+00
1.700000000000000000e+01,1.538456653743109692e+00
1.800000000000000000e+01,3.976547035968564181e+00
1.900000000000000000e+01,1.032814753350318471e+00
2.000000000000000000e+01,2.901138511619990368e+00
2.100000000000000000e+01,1.429435554657891849e+00
2.200000000000000000e+01,2.768987020495050189e+00
2.300000000000000000e+01,8.448749820580698788e-01
2.400000000000000000e+01,6.857818293428598722e+00
2.500000000000000000e+01,1.649807168281214764e+00
2.600000000000000000e+01,5.214313802147773735e+00
2.700000000000000000e+01,3.128778276277772719e+00
2.800000000000000000e+01,3.372805453126804132e+00
2.900000000000000000e+01,1.435426738618465592e+00
3.000000000000000000e+01,4.142853286442901961e+00
3.100000000000000000e+01,3.506718907770146387e+00
3.200000000000000000e+01,1.784005337448680839e+00
3.300000000000000000e+01,2.175770997489409719e+00
3.400000000000000000e+01,2.348795786177886313e+00
3.500000000000000000e+01,4.806558689021118269e+00
3.600000000000000000e+01,3.352770467792995035e+00
3.700000000000000000e+01,1.020772376564341499e+00
3.800000000000000000e+01,3.151192930163278838e+00
3.900000000000000000e+01,3.630303765294821794e+00
4.000000000000000000e+01,1.218966688868969417e+00
4.100000000000000000e+01,1.937576303755018658e+00
4.200000000000000000e+01,2.492672902669321289e+00
4.300000000000000000e+01,1.707386869624063719e+00
4.400000000000000000e+01,2.877252950488319527e+00
4.500000000000000000e+01,2.617018252289347924e+00
4.600000000000000000e+01,2.563327124704240845e+00
4.700000000000000000e+01,1.264425890336420277e+00
4.800000000000000000e+01,5.353194135730569236e+00
4.900000000000000000e+01,2.101635073391577624e+00
5.000000000000000000e+01,2.601439830544753473e+00
5.100000000000000000e+01,8.385667136526959720e-01
5.200000000000000000e+01,4.396632208808335385e+00
5.300000000000000000e+01,1.320283361214352524e+00
5.400000000000000000e+01,1.227876823865221345e+00
5.500000000000000000e+01,5.145949008766588229e+00
5.600000000000000000e+01,2.858827973839912939e+00
5.700000000000000000e+01,1.422368594121170560e+00
5.800000000000000000e+01,4.104134776174334753e+00
5.900000000000000000e+01,2.593268445561782709e+00
6.000000000000000000e+01,1.157190690724480220e+00
6.100000000000000000e+01,8.526516268006033572e-01
6.200000000000000000e+01,2.065742415966965506e+00
6.300000000000000000e+01,2.537205348448216213e+00
6.400000000000000000e+01,4.926127670333813491e+00
6.500000000000000000e+01,1.523073117161183099e+00
6.600000000000000000e+01,1.133615243062121136e+00
6.700000000000000000e+01,2.411611049723702660e+00
6.800000000000000000e+01,6.485528396185072708e+00
6.900000000000000000e+01,3.405899115833067370e+00
7.000000000000000000e+01,8.492597873113738594e-01
7.100000000000000000e+01,3.116385838310117951e+00
7.200000000000000000e+01,8.196466669897116475e+00
7.300000000000000000e+01,3.574766606558271498e+00
7.400000000000000000e+01,1.519359457362422949e+00
7.500000000000000000e+01,2.850687976238747368e+00
7.600000000000000000e+01,7.387178985036357837e-01
7.700000000000000000e+01,2.452125011486870232e+00
7.800000000000000000e+01,2.229179149316312447e+00
7.900000000000000000e+01,1.482688345379123085e+00
8.000000000000000000e+01,2.696199491976028373e+00
8.100000000000000000e+01,1.010542734475375459e+00
8.200000000000000000e+01,2.644376600430493163e+00
8.300000000000000000e+01,2.838301748117636247e+00
8.400000000000000000e+01,4.149623968504008609e+00
8.500000000000000000e+01,1.283035267532358636e+00
8.600000000000000000e+01,1.396942165210118825e+00
8.700000000000000000e+01,3.790832101060533699e+00
8.800000000000000000e+01,2.316046066948048487e+00
8.900000000000000000e+01,3.703444938490207061e+00
9.000000000000000000e+01,2.397319934341274106e+00
9.100000000000000000e+01,1.978429767925330651e+00
9.200000000000000000e+01,1.654671947580901525e+00
9.300000000000000000e+01,6.109275369856133509e+00
9.400000000000000000e+01,4.982083801114087329e+00
9.500000000000000000e+01,2.473198850710719654e+00
9.600000000000000000e+01,5.654859458658967775e+00
9.700000000000000000e+01,3.410217948491948814e+00
9.800000000000000000e+01,1.584748600157158016e+00
9.900000000000000000e+01,1.634700986876277851e+00
