,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.02,0.34693877551020413,0.38775510204081626,0.20408163265306123,0.020408163265306124,0.04081632653061224,
