,1-PGA-1-1
0.000000000000000000e+00,2.356911897506999143e+00
1.000000000000000000e+00,2.444174772383223004e+00
2.000000000000000000e+00,9.270964520480637461e+00
3.000000000000000000e+00,1.760903748406259739e+00
4.000000000000000000e+00,9.299210404707461963e-01
5.000000000000000000e+00,2.562321301733362588e+00
6.000000000000000000e+00,1.733001014071108070e+00
7.000000000000000000e+00,1.094447219590158893e+00
8.000000000000000000e+00,1.803725439371425709e+00
9.000000000000000000e+00,2.400529150039780291e+00
1.000000000000000000e+01,3.365493563524954990e+00
1.100000000000000000e+01,6.977091376600949246e+00
1.200000000000000000e+01,1.408644788041848450e+00
1.300000000000000000e+01,1.262816811132758232e+00
1.400000000000000000e+01,1.922719259314706441e+00
1.500000000000000000e+01,4.106158006226758306e-01
1.600000000000000000e+01,1.776582625837059393e+00
1.700000000000000000e+01,1.690961456883114611e+00
1.800000000000000000e+01,3.763001282744472764e+00
1.900000000000000000e+01,1.085815450086695666e+00
2.000000000000000000e+01,2.271345258259312327e+00
2.100000000000000000e+01,1.475098842030952317e+00
2.200000000000000000e+01,4.061119925842461953e+00
2.300000000000000000e+01,7.803645611467735499e-01
2.400000000000000000e+01,4.169305308280554456e+00
2.500000000000000000e+01,1.749777282853735016e+00
2.600000000000000000e+01,3.646490622320206043e+00
2.700000000000000000e+01,2.389045762736195844e+00
2.800000000000000000e+01,3.292215530470824714e+00
2.900000000000000000e+01,2.066223972041989043e+00
3.000000000000000000e+01,5.622650555306286435e+00
3.100000000000000000e+01,2.698153313710608625e+00
3.200000000000000000e+01,1.866266370169424649e+00
3.300000000000000000e+01,2.329495471582392341e+00
3.400000000000000000e+01,1.614476416496463340e+00
3.500000000000000000e+01,4.388877032067400208e+00
3.600000000000000000e+01,2.370846174226660441e+00
3.700000000000000000e+01,1.272799885718000956e+00
3.800000000000000000e+01,3.363674968799061027e+00
3.900000000000000000e+01,2.861671080951021739e+00
4.000000000000000000e+01,1.203913065938358562e+00
4.100000000000000000e+01,1.794714404939418584e+00
4.200000000000000000e+01,3.700487276956089477e+00
4.300000000000000000e+01,2.258205024993401810e+00
4.400000000000000000e+01,2.971747235185277169e+00
4.500000000000000000e+01,2.461679798501500649e+00
4.600000000000000000e+01,2.239074873806375710e+00
4.700000000000000000e+01,1.317196599954337133e+00
4.800000000000000000e+01,4.648420753453106791e+00
4.900000000000000000e+01,1.112789686674493517e+00
5.000000000000000000e+01,2.984302365398870727e+00
5.100000000000000000e+01,1.222699702511415465e+00
5.200000000000000000e+01,3.667760063133922444e+00
5.300000000000000000e+01,1.620335778316043696e+00
5.400000000000000000e+01,1.662805078890298160e+00
5.500000000000000000e+01,3.491059788086054105e+00
5.600000000000000000e+01,2.456007382701679731e+00
5.700000000000000000e+01,1.035591657043484881e+00
5.800000000000000000e+01,3.404405013796021340e+00
5.900000000000000000e+01,2.112344596481857462e+00
6.000000000000000000e+01,1.015156312502865310e+00
6.100000000000000000e+01,9.061720496064229469e-01
6.200000000000000000e+01,1.850749194327578007e+00
6.300000000000000000e+01,2.342338873317795667e+00
6.400000000000000000e+01,5.223082936343685034e+00
6.500000000000000000e+01,1.414282189997174921e+00
6.600000000000000000e+01,9.292605104563286256e-01
6.700000000000000000e+01,2.303966099983272731e+00
6.800000000000000000e+01,5.528582204580575699e+00
6.900000000000000000e+01,3.751472160380067589e+00
7.000000000000000000e+01,6.830238641905516106e-01
7.100000000000000000e+01,2.859717291020339225e+00
7.200000000000000000e+01,3.664385230824538375e+00
7.300000000000000000e+01,3.250577306231352548e+00
7.400000000000000000e+01,7.595125766163509651e-01
7.500000000000000000e+01,2.508788394605208971e+00
7.600000000000000000e+01,7.041357251445570231e-01
7.700000000000000000e+01,1.915378978039683266e+00
7.800000000000000000e+01,2.002004596251955260e+00
7.900000000000000000e+01,1.052895145771482355e+00
8.000000000000000000e+01,4.004954400339995502e+00
8.100000000000000000e+01,7.315962632223889095e-01
8.200000000000000000e+01,3.004769961609633278e+00
8.300000000000000000e+01,1.985604176225856721e+00
8.400000000000000000e+01,3.224706551493571993e+00
8.500000000000000000e+01,1.228687437627099088e+00
8.600000000000000000e+01,1.068517756919732165e+00
8.700000000000000000e+01,3.628138920382527388e+00
8.800000000000000000e+01,1.766842217908863644e+00
8.900000000000000000e+01,3.707341649690988117e+00
9.000000000000000000e+01,2.858773495472272330e+00
9.100000000000000000e+01,1.465983342665432732e+00
9.200000000000000000e+01,2.309557982594306225e+00
9.300000000000000000e+01,4.918544366042683080e+00
9.400000000000000000e+01,5.473849905497743862e+00
9.500000000000000000e+01,2.280187524128016729e+00
9.600000000000000000e+01,4.132628239890233424e+00
9.700000000000000000e+01,2.799047373867458166e+00
9.800000000000000000e+01,1.741807420620353319e+00
9.900000000000000000e+01,1.621142231901849140e+00
