,1-PGA-1-1
0.000000000000000000e+00,1.894973246210007289e+00
1.000000000000000000e+00,2.760305529969262484e+00
2.000000000000000000e+00,8.668002572384370552e+00
3.000000000000000000e+00,2.134629322426214060e+00
4.000000000000000000e+00,9.193722182103140073e-01
5.000000000000000000e+00,2.010838335032192337e+00
6.000000000000000000e+00,1.563291040245747610e+00
7.000000000000000000e+00,1.065144641871669018e+00
8.000000000000000000e+00,1.067098148649777922e+00
9.000000000000000000e+00,2.479298391662379419e+00
1.000000000000000000e+01,3.071729711467526158e+00
1.100000000000000000e+01,6.296846255061742781e+00
1.200000000000000000e+01,1.741927908536752501e+00
1.300000000000000000e+01,1.227069869268209379e+00
1.400000000000000000e+01,1.403822295902472650e+00
1.500000000000000000e+01,4.413838472620117970e-01
1.600000000000000000e+01,1.776582625837059393e+00
1.700000000000000000e+01,1.316363094829516411e+00
1.800000000000000000e+01,4.232388895653447669e+00
1.900000000000000000e+01,1.031647444333681607e+00
2.000000000000000000e+01,2.195945516163729128e+00
2.100000000000000000e+01,1.286184653989764559e+00
2.200000000000000000e+01,2.371254580461277239e+00
2.300000000000000000e+01,6.961079453403201667e-01
2.400000000000000000e+01,4.319403495994141196e+00
2.500000000000000000e+01,2.087445125613172525e+00
2.600000000000000000e+01,4.421842509161052703e+00
2.700000000000000000e+01,2.988908850298019448e+00
2.800000000000000000e+01,3.326411895655119633e+00
2.900000000000000000e+01,1.493181962826335196e+00
3.000000000000000000e+01,5.323891285732030632e+00
3.100000000000000000e+01,2.498926183909615961e+00
3.200000000000000000e+01,1.625990634319274708e+00
3.300000000000000000e+01,2.541013512949091613e+00
3.400000000000000000e+01,1.563062809291597910e+00
3.500000000000000000e+01,3.951890220603185622e+00
3.600000000000000000e+01,2.270792663971285208e+00
3.700000000000000000e+01,1.442569353175666258e+00
3.800000000000000000e+01,2.712806685522206607e+00
3.900000000000000000e+01,1.863296179564319477e+00
4.000000000000000000e+01,1.259860175072686994e+00
4.100000000000000000e+01,1.530379215318093733e+00
4.200000000000000000e+01,3.629649905099029628e+00
4.300000000000000000e+01,1.703226729942895812e+00
4.400000000000000000e+01,2.850708388617186451e+00
4.500000000000000000e+01,2.174545762803298476e+00
4.600000000000000000e+01,2.676211727018758868e+00
4.700000000000000000e+01,1.444291272151272620e+00
4.800000000000000000e+01,4.682684561682628477e+00
4.900000000000000000e+01,1.087752489699591152e+00
5.000000000000000000e+01,3.277117686710314004e+00
5.100000000000000000e+01,1.760583394212816177e+00
5.200000000000000000e+01,3.343917382252012960e+00
5.300000000000000000e+01,1.680194547235579705e+00
5.400000000000000000e+01,1.045613298166397032e+00
5.500000000000000000e+01,3.549981506622111205e+00
5.600000000000000000e+01,2.480980720253311844e+00
5.700000000000000000e+01,9.364825796003006797e-01
5.800000000000000000e+01,3.305430013225823416e+00
5.900000000000000000e+01,2.207320825369606609e+00
6.000000000000000000e+01,9.010011266554899256e-01
6.100000000000000000e+01,8.637800575047119844e-01
6.200000000000000000e+01,1.823177027826869079e+00
6.300000000000000000e+01,2.109823808446132265e+00
6.400000000000000000e+01,4.954905219112107240e+00
6.500000000000000000e+01,1.331579922975168362e+00
6.600000000000000000e+01,9.087293375505672843e-01
6.700000000000000000e+01,2.438298337573835628e+00
6.800000000000000000e+01,4.553067513521749099e+00
6.900000000000000000e+01,3.505193349913477974e+00
7.000000000000000000e+01,6.909146273993238552e-01
7.100000000000000000e+01,2.931148285461237180e+00
7.200000000000000000e+01,3.304763902748971915e+00
7.300000000000000000e+01,3.317710519520030044e+00
7.400000000000000000e+01,8.833239106110255534e-01
7.500000000000000000e+01,2.617331027357381767e+00
7.600000000000000000e+01,7.041357251445570231e-01
7.700000000000000000e+01,2.070743749902930197e+00
7.800000000000000000e+01,1.742105445557597498e+00
7.900000000000000000e+01,1.142891883726090629e+00
8.000000000000000000e+01,3.659774742382484014e+00
8.100000000000000000e+01,7.315962632223889095e-01
8.200000000000000000e+01,2.644077328496275747e+00
8.300000000000000000e+01,1.726321878641624563e+00
8.400000000000000000e+01,3.021987761082122859e+00
8.500000000000000000e+01,1.492865014826777248e+00
8.600000000000000000e+01,1.121212417417322138e+00
8.700000000000000000e+01,3.773230187837213645e+00
8.800000000000000000e+01,1.650231104015273287e+00
8.900000000000000000e+01,3.588434409728309848e+00
9.000000000000000000e+01,2.633935890915735989e+00
9.100000000000000000e+01,1.526193472059118372e+00
9.200000000000000000e+01,1.982506283799419178e+00
9.300000000000000000e+01,4.006724346378256030e+00
9.400000000000000000e+01,5.696482967014864229e+00
9.500000000000000000e+01,2.229041210585820831e+00
9.600000000000000000e+01,3.454690175216142300e+00
9.700000000000000000e+01,2.866937939684880199e+00
9.800000000000000000e+01,1.716846040232316684e+00
9.900000000000000000e+01,1.531932870277578074e+00
