,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.02,0.34693877551020413,0.04081632653061218,0.22448979591836737,0.26530612244897955,0.12244897959183673,
