,1-PGA-1-1
0.000000000000000000e+00,1.756951307442347288e+00
1.000000000000000000e+00,2.716249700458309935e+00
2.000000000000000000e+00,7.674303275264276358e+00
3.000000000000000000e+00,2.163759507667235127e+00
4.000000000000000000e+00,1.162457161185233900e+00
5.000000000000000000e+00,1.941389161156065635e+00
6.000000000000000000e+00,1.990380173694140220e+00
7.000000000000000000e+00,1.103812658249401668e+00
8.000000000000000000e+00,1.494508039058594973e+00
9.000000000000000000e+00,2.371121115861550610e+00
1.000000000000000000e+01,3.463527085902532665e+00
1.100000000000000000e+01,6.269288681281390829e+00
1.200000000000000000e+01,1.257965326512598514e+00
1.300000000000000000e+01,1.139202769294631379e+00
1.400000000000000000e+01,1.670595516888690346e+00
1.500000000000000000e+01,5.845403789992557053e-01
1.600000000000000000e+01,1.315742758534447887e+00
1.700000000000000000e+01,1.390291270953898373e+00
1.800000000000000000e+01,3.909318468438851557e+00
1.900000000000000000e+01,1.106318856427056074e+00
2.000000000000000000e+01,2.322622660944731354e+00
2.100000000000000000e+01,1.699258849387398573e+00
2.200000000000000000e+01,2.423526381093708881e+00
2.300000000000000000e+01,7.690630709035363166e-01
2.400000000000000000e+01,5.240387760505631931e+00
2.500000000000000000e+01,1.694354852998652294e+00
2.600000000000000000e+01,4.440662682399591610e+00
2.700000000000000000e+01,2.553848095053381062e+00
2.800000000000000000e+01,3.278613738968779945e+00
2.900000000000000000e+01,1.710555593575420641e+00
3.000000000000000000e+01,4.453334205050992090e+00
3.100000000000000000e+01,2.192518645982568515e+00
3.200000000000000000e+01,1.754361088804764934e+00
3.300000000000000000e+01,2.867685797009402293e+00
3.400000000000000000e+01,2.183419511396571089e+00
3.500000000000000000e+01,4.545492491183090067e+00
3.600000000000000000e+01,2.498068884366180686e+00
3.700000000000000000e+01,1.397209380558038561e+00
3.800000000000000000e+01,3.276601527247454015e+00
3.900000000000000000e+01,2.516138812056179397e+00
4.000000000000000000e+01,1.043600903515215617e+00
4.100000000000000000e+01,1.403943305474762759e+00
4.200000000000000000e+01,2.864264510766652894e+00
4.300000000000000000e+01,1.787610903418032970e+00
4.400000000000000000e+01,3.533411629742518212e+00
4.500000000000000000e+01,2.305498990130037118e+00
4.600000000000000000e+01,1.997779659317209022e+00
4.700000000000000000e+01,1.456978755684458227e+00
4.800000000000000000e+01,4.838704172363147649e+00
4.900000000000000000e+01,1.330486204289806906e+00
5.000000000000000000e+01,2.484871130114595150e+00
5.100000000000000000e+01,1.353343728494332154e+00
5.200000000000000000e+01,2.913162213563361913e+00
5.300000000000000000e+01,1.794753192161105071e+00
5.400000000000000000e+01,1.100363678474921780e+00
5.500000000000000000e+01,4.842161105627036832e+00
5.600000000000000000e+01,2.981730127602140623e+00
5.700000000000000000e+01,9.220489173765105129e-01
5.800000000000000000e+01,4.125997130424990722e+00
5.900000000000000000e+01,2.610821574461585026e+00
6.000000000000000000e+01,9.072056458249611044e-01
6.100000000000000000e+01,7.793409543402378681e-01
6.200000000000000000e+01,1.838145305666990525e+00
6.300000000000000000e+01,2.535597563926381692e+00
6.400000000000000000e+01,5.342261481428717929e+00
6.500000000000000000e+01,1.559780952130920717e+00
6.600000000000000000e+01,1.287848163088287423e+00
6.700000000000000000e+01,1.687503753042353338e+00
6.800000000000000000e+01,5.087595679763788681e+00
6.900000000000000000e+01,3.142276269395782862e+00
7.000000000000000000e+01,7.098055674002083926e-01
7.100000000000000000e+01,4.132676740541041838e+00
7.200000000000000000e+01,3.623821134036861125e+00
7.300000000000000000e+01,3.850976728532497617e+00
7.400000000000000000e+01,8.617662713881569791e-01
7.500000000000000000e+01,2.885854030767632583e+00
7.600000000000000000e+01,6.817826959022706967e-01
7.700000000000000000e+01,2.080973536763576437e+00
7.800000000000000000e+01,1.962641409061904207e+00
7.900000000000000000e+01,1.243629739223484298e+00
8.000000000000000000e+01,3.377523844591109992e+00
8.100000000000000000e+01,8.132557088631647835e-01
8.200000000000000000e+01,2.449793755303928844e+00
8.300000000000000000e+01,1.828859516975970712e+00
8.400000000000000000e+01,3.296801448329287343e+00
8.500000000000000000e+01,1.658995120409502366e+00
8.600000000000000000e+01,1.045050240483256898e+00
8.700000000000000000e+01,3.667800958066599115e+00
8.800000000000000000e+01,1.532780573747199115e+00
8.900000000000000000e+01,3.511907326086912917e+00
9.000000000000000000e+01,3.517104072072911425e+00
9.100000000000000000e+01,1.578622902443891141e+00
9.200000000000000000e+01,2.204783801655248343e+00
9.300000000000000000e+01,4.592508061962386812e+00
9.400000000000000000e+01,4.809051506394970588e+00
9.500000000000000000e+01,2.727265843085231900e+00
9.600000000000000000e+01,4.252462262273502880e+00
9.700000000000000000e+01,2.925854893185344530e+00
9.800000000000000000e+01,1.400389252219939928e+00
9.900000000000000000e+01,1.443112854560901104e+00
