,1-PGA-1-1
0.000000000000000000e+00,2.567848087313510774e+00
1.000000000000000000e+00,3.651519934724971606e+00
2.000000000000000000e+00,6.744866867566262414e+00
3.000000000000000000e+00,2.714128501313507691e+00
4.000000000000000000e+00,1.551264180466442211e+00
5.000000000000000000e+00,2.174574564265034926e+00
6.000000000000000000e+00,2.928398095064518536e+00
7.000000000000000000e+00,1.409631901805441734e+00
8.000000000000000000e+00,2.312007532015409872e+00
9.000000000000000000e+00,3.187281212066870317e+00
1.000000000000000000e+01,4.542036955927571285e+00
1.100000000000000000e+01,6.938620205183935852e+00
1.200000000000000000e+01,1.699519632661603552e+00
1.300000000000000000e+01,1.655928374037354711e+00
1.400000000000000000e+01,2.362972470143293258e+00
1.500000000000000000e+01,8.766625437897528350e-01
1.600000000000000000e+01,1.720803640986701577e+00
1.700000000000000000e+01,1.539410222146313290e+00
1.800000000000000000e+01,4.618562079038415646e+00
1.900000000000000000e+01,1.406899835725601511e+00
2.000000000000000000e+01,2.706871753649066736e+00
2.100000000000000000e+01,1.792902979472850822e+00
2.200000000000000000e+01,2.957198933486262504e+00
2.300000000000000000e+01,1.273747383042397319e+00
2.400000000000000000e+01,6.523185363196983388e+00
2.500000000000000000e+01,2.044380305755217897e+00
2.600000000000000000e+01,4.557484443499695281e+00
2.700000000000000000e+01,4.034613180935704868e+00
2.800000000000000000e+01,4.097176531894586304e+00
2.900000000000000000e+01,2.458705191211536079e+00
3.000000000000000000e+01,4.666398468979492620e+00
3.100000000000000000e+01,2.898607756597929797e+00
3.200000000000000000e+01,2.513233197328128554e+00
3.300000000000000000e+01,3.052691754042178740e+00
3.400000000000000000e+01,2.818599215521378376e+00
3.500000000000000000e+01,6.144089190858713856e+00
3.600000000000000000e+01,3.688162715301727346e+00
3.700000000000000000e+01,1.940911983618053505e+00
3.800000000000000000e+01,3.410813220746282681e+00
3.900000000000000000e+01,3.277335546327110105e+00
4.000000000000000000e+01,1.442439134487476515e+00
4.100000000000000000e+01,2.038681022291127576e+00
4.200000000000000000e+01,2.896204723778501133e+00
4.300000000000000000e+01,2.125581140443439043e+00
4.400000000000000000e+01,3.894684371017187452e+00
4.500000000000000000e+01,3.202085830635386543e+00
4.600000000000000000e+01,3.765192530308620444e+00
4.700000000000000000e+01,1.882833206699222384e+00
4.800000000000000000e+01,5.359409052179933575e+00
4.900000000000000000e+01,2.165419225114197932e+00
5.000000000000000000e+01,2.925553888263098479e+00
5.100000000000000000e+01,2.017620548475727915e+00
5.200000000000000000e+01,3.405931932582771271e+00
5.300000000000000000e+01,2.502815132061532832e+00
5.400000000000000000e+01,1.411549791661834918e+00
5.500000000000000000e+01,5.515268789410041173e+00
5.600000000000000000e+01,3.875210585920332740e+00
5.700000000000000000e+01,1.381502828366260704e+00
5.800000000000000000e+01,5.124319564916137715e+00
5.900000000000000000e+01,3.402466571735265788e+00
6.000000000000000000e+01,1.317513802822697366e+00
6.100000000000000000e+01,1.204863247111422897e+00
6.200000000000000000e+01,2.269238477721581493e+00
6.300000000000000000e+01,2.832390282084634947e+00
6.400000000000000000e+01,6.160193064793484830e+00
6.500000000000000000e+01,1.698354411776990647e+00
6.600000000000000000e+01,1.555937253126181474e+00
6.700000000000000000e+01,2.407079331853653859e+00
6.800000000000000000e+01,5.948973072644265336e+00
6.900000000000000000e+01,3.938386475729053871e+00
7.000000000000000000e+01,1.022702003343289645e+00
7.100000000000000000e+01,3.849265537913595825e+00
7.200000000000000000e+01,4.623388899391320805e+00
7.300000000000000000e+01,4.186029418221893117e+00
7.400000000000000000e+01,1.393029790498944154e+00
7.500000000000000000e+01,3.460179690424272980e+00
7.600000000000000000e+01,1.332499956899930726e+00
7.700000000000000000e+01,2.354111307025604116e+00
7.800000000000000000e+01,2.556288488137259396e+00
7.900000000000000000e+01,1.534815248185532388e+00
8.000000000000000000e+01,4.087530752578550697e+00
8.100000000000000000e+01,1.371577377070666071e+00
8.200000000000000000e+01,2.939163395851442040e+00
8.300000000000000000e+01,2.882140026970771984e+00
8.400000000000000000e+01,4.593423001410751105e+00
8.500000000000000000e+01,2.117680839749637833e+00
8.600000000000000000e+01,1.366321543578729925e+00
8.700000000000000000e+01,4.124379838998168957e+00
8.800000000000000000e+01,1.966817829407749851e+00
8.900000000000000000e+01,3.921823029019527063e+00
9.000000000000000000e+01,3.886570752173912346e+00
9.100000000000000000e+01,2.078234102936569183e+00
9.200000000000000000e+01,2.489138675548252522e+00
9.300000000000000000e+01,7.497929176678974628e+00
9.400000000000000000e+01,5.632642476239936968e+00
9.500000000000000000e+01,3.422234555497240649e+00
9.600000000000000000e+01,5.472391506624945556e+00
9.700000000000000000e+01,4.129089820446452563e+00
9.800000000000000000e+01,1.648629588950419222e+00
9.900000000000000000e+01,1.812122189111566639e+00
