,1-PGA-1-1
0.000000000000000000e+00,2.237390367432279703e+00
1.000000000000000000e+00,3.748187361157098163e+00
2.000000000000000000e+00,6.167111525959810159e+00
3.000000000000000000e+00,2.500814178519467301e+00
4.000000000000000000e+00,1.655941539916468308e+00
5.000000000000000000e+00,1.772335231785501231e+00
6.000000000000000000e+00,2.921216619845002249e+00
7.000000000000000000e+00,1.581830734743847611e+00
8.000000000000000000e+00,2.140366266729880174e+00
9.000000000000000000e+00,3.689669221193267123e+00
1.000000000000000000e+01,4.754394058766639120e+00
1.100000000000000000e+01,7.832936642675695893e+00
1.200000000000000000e+01,1.952039157445704776e+00
1.300000000000000000e+01,1.783148356005865631e+00
1.400000000000000000e+01,2.781248645937883790e+00
1.500000000000000000e+01,8.644076487965185462e-01
1.600000000000000000e+01,2.348287140582926646e+00
1.700000000000000000e+01,1.879387628214479466e+00
1.800000000000000000e+01,4.454423448454248202e+00
1.900000000000000000e+01,1.285741677075961764e+00
2.000000000000000000e+01,2.679286891444469632e+00
2.100000000000000000e+01,1.672187717540995822e+00
2.200000000000000000e+01,3.381219236747282864e+00
2.300000000000000000e+01,1.208414325679581847e+00
2.400000000000000000e+01,8.886604122523921845e+00
2.500000000000000000e+01,2.342798225921910671e+00
2.600000000000000000e+01,4.973315579394528285e+00
2.700000000000000000e+01,4.178073769253453307e+00
2.800000000000000000e+01,4.195003561395910907e+00
2.900000000000000000e+01,2.469332005433998667e+00
3.000000000000000000e+01,4.650837075668583509e+00
3.100000000000000000e+01,3.968818726334684577e+00
3.200000000000000000e+01,2.249310551514979384e+00
3.300000000000000000e+01,2.742157091446847605e+00
3.400000000000000000e+01,3.072833834436025757e+00
3.500000000000000000e+01,6.096723660455650950e+00
3.600000000000000000e+01,3.616716148342074888e+00
3.700000000000000000e+01,1.531281751192121288e+00
3.800000000000000000e+01,3.756480700480961055e+00
3.900000000000000000e+01,3.946543056236751834e+00
4.000000000000000000e+01,1.644510104174765175e+00
4.100000000000000000e+01,2.092253760675265362e+00
4.200000000000000000e+01,2.901854826773730078e+00
4.300000000000000000e+01,2.378291717128403704e+00
4.400000000000000000e+01,3.513102443996848123e+00
4.500000000000000000e+01,3.576410923539869113e+00
4.600000000000000000e+01,3.456746923193449117e+00
4.700000000000000000e+01,2.290131817705253425e+00
4.800000000000000000e+01,6.273937891954745716e+00
4.900000000000000000e+01,2.357342394611784631e+00
5.000000000000000000e+01,2.954031581356174829e+00
5.100000000000000000e+01,1.878026100941420529e+00
5.200000000000000000e+01,4.012504274436874852e+00
5.300000000000000000e+01,2.289103259575852256e+00
5.400000000000000000e+01,1.616964368762193072e+00
5.500000000000000000e+01,6.350290470274145171e+00
5.600000000000000000e+01,3.460389676380095203e+00
5.700000000000000000e+01,1.385846715503657345e+00
5.800000000000000000e+01,5.088240510838759612e+00
5.900000000000000000e+01,3.672317405300120186e+00
6.000000000000000000e+01,1.528530836213258581e+00
6.100000000000000000e+01,1.258565440199310492e+00
6.200000000000000000e+01,2.805900085598914018e+00
6.300000000000000000e+01,2.753621271543288618e+00
6.400000000000000000e+01,6.266734096725122605e+00
6.500000000000000000e+01,2.196627815362305558e+00
6.600000000000000000e+01,1.613146671432530210e+00
6.700000000000000000e+01,2.540065889467929328e+00
6.800000000000000000e+01,6.580438532466651225e+00
6.900000000000000000e+01,3.687391597019196610e+00
7.000000000000000000e+01,1.090658035195820608e+00
7.100000000000000000e+01,3.456634056486473039e+00
7.200000000000000000e+01,6.440361507940200347e+00
7.300000000000000000e+01,4.687709955532781692e+00
7.400000000000000000e+01,1.259892750329633104e+00
7.500000000000000000e+01,3.406006990218646724e+00
7.600000000000000000e+01,1.206118773747977047e+00
7.700000000000000000e+01,2.764931371837918039e+00
7.800000000000000000e+01,2.813345228355936367e+00
7.900000000000000000e+01,1.354927977672514716e+00
8.000000000000000000e+01,3.531512043802678136e+00
8.100000000000000000e+01,1.450686542768266474e+00
8.200000000000000000e+01,2.825669033429173638e+00
8.300000000000000000e+01,2.247689574507667487e+00
8.400000000000000000e+01,4.987992596895999498e+00
8.500000000000000000e+01,2.022926061970870215e+00
8.600000000000000000e+01,1.443638687947597976e+00
8.700000000000000000e+01,4.259636198573541144e+00
8.800000000000000000e+01,2.491611414589771201e+00
8.900000000000000000e+01,4.066366540827885956e+00
9.000000000000000000e+01,3.655713477761374008e+00
9.100000000000000000e+01,1.900697860193904409e+00
9.200000000000000000e+01,2.396890414239450262e+00
9.300000000000000000e+01,6.798348956678128552e+00
9.400000000000000000e+01,5.887412632076298280e+00
9.500000000000000000e+01,3.017556791937232141e+00
9.600000000000000000e+01,6.164431821117370980e+00
9.700000000000000000e+01,3.755642697189569112e+00
9.800000000000000000e+01,1.711647699083606700e+00
9.900000000000000000e+01,2.081358780975849143e+00
