,1-PGA-1-1
0.000000000000000000e+00,2.356911897506999143e+00
1.000000000000000000e+00,3.293463753756293855e+00
2.000000000000000000e+00,8.161072410321702719e+00
3.000000000000000000e+00,1.846807946259360289e+00
4.000000000000000000e+00,1.147664387744603776e+00
5.000000000000000000e+00,2.123597409253579649e+00
6.000000000000000000e+00,1.829427501248564569e+00
7.000000000000000000e+00,1.097525752892912321e+00
8.000000000000000000e+00,1.657140336590427365e+00
9.000000000000000000e+00,2.390225686480564438e+00
1.000000000000000000e+01,3.992367658272437669e+00
1.100000000000000000e+01,6.454356539753956845e+00
1.200000000000000000e+01,1.488388178681965712e+00
1.300000000000000000e+01,1.214315815027128265e+00
1.400000000000000000e+01,1.377745287495089732e+00
1.500000000000000000e+01,7.221438121863332782e-01
1.600000000000000000e+01,1.645059798072995072e+00
1.700000000000000000e+01,1.727830827219431375e+00
1.800000000000000000e+01,3.467655067643086397e+00
1.900000000000000000e+01,1.288817053835934923e+00
2.000000000000000000e+01,2.549545667215661560e+00
2.100000000000000000e+01,2.149298826156359699e+00
2.200000000000000000e+01,3.181650780096123121e+00
2.300000000000000000e+01,7.914383871045025387e-01
2.400000000000000000e+01,4.293487409461032911e+00
2.500000000000000000e+01,1.977454341516236669e+00
2.600000000000000000e+01,4.464366125172520405e+00
2.700000000000000000e+01,2.745976205338473530e+00
2.800000000000000000e+01,3.796931911285188477e+00
2.900000000000000000e+01,1.529296960748955048e+00
3.000000000000000000e+01,5.261674155679746612e+00
3.100000000000000000e+01,2.425265140597896441e+00
3.200000000000000000e+01,1.771831242404054318e+00
3.300000000000000000e+01,2.763422193839682794e+00
3.400000000000000000e+01,2.143090775749391330e+00
3.500000000000000000e+01,4.123518573037440405e+00
3.600000000000000000e+01,2.265136808629407916e+00
3.700000000000000000e+01,1.725161574561762112e+00
3.800000000000000000e+01,2.764176961202871485e+00
3.900000000000000000e+01,2.436367636160233108e+00
4.000000000000000000e+01,1.148948942080868285e+00
4.100000000000000000e+01,1.499886720412049401e+00
4.200000000000000000e+01,3.392712220712188476e+00
4.300000000000000000e+01,1.699596334542651022e+00
4.400000000000000000e+01,3.005396833012091928e+00
4.500000000000000000e+01,3.013514070807309597e+00
4.600000000000000000e+01,3.042185061206706731e+00
4.700000000000000000e+01,1.870516812102933191e+00
4.800000000000000000e+01,5.196127382080221402e+00
4.900000000000000000e+01,1.124990188150975623e+00
5.000000000000000000e+01,3.639317507178200906e+00
5.100000000000000000e+01,1.304893427134968142e+00
5.200000000000000000e+01,3.213865554405552771e+00
5.300000000000000000e+01,1.734552732822739030e+00
5.400000000000000000e+01,1.302705692210508026e+00
5.500000000000000000e+01,3.926736083854038384e+00
5.600000000000000000e+01,2.669425981172605766e+00
5.700000000000000000e+01,8.340006531627410791e-01
5.800000000000000000e+01,3.000772817674070669e+00
5.900000000000000000e+01,2.610883396917203836e+00
6.000000000000000000e+01,8.882718209127236086e-01
6.100000000000000000e+01,8.320697827871657015e-01
6.200000000000000000e+01,1.777738456533119571e+00
6.300000000000000000e+01,2.610679067450683011e+00
6.400000000000000000e+01,5.235171425675742007e+00
6.500000000000000000e+01,1.519947606969663578e+00
6.600000000000000000e+01,9.504868583624244138e-01
6.700000000000000000e+01,2.757072153665014902e+00
6.800000000000000000e+01,5.691398050921741003e+00
6.900000000000000000e+01,3.445797746406483952e+00
7.000000000000000000e+01,7.346185867867311980e-01
7.100000000000000000e+01,3.402050159826779829e+00
7.200000000000000000e+01,3.324766892647605498e+00
7.300000000000000000e+01,3.263907505184886038e+00
7.400000000000000000e+01,8.777115172489226014e-01
7.500000000000000000e+01,2.621543587069377956e+00
7.600000000000000000e+01,6.682465282843652599e-01
7.700000000000000000e+01,1.890375784146234306e+00
7.800000000000000000e+01,1.810082812172980171e+00
7.900000000000000000e+01,1.038176188255275356e+00
8.000000000000000000e+01,3.407430146837723939e+00
8.100000000000000000e+01,7.575887766939626289e-01
8.200000000000000000e+01,2.921197948604830064e+00
8.300000000000000000e+01,2.165011841200474851e+00
8.400000000000000000e+01,2.594007233808642621e+00
8.500000000000000000e+01,1.257575420774590391e+00
8.600000000000000000e+01,1.068463696291492404e+00
8.700000000000000000e+01,3.207420826996905561e+00
8.800000000000000000e+01,2.423466040092048690e+00
8.900000000000000000e+01,3.715988078953579077e+00
9.000000000000000000e+01,3.196912808755852708e+00
9.100000000000000000e+01,1.536310306073851883e+00
9.200000000000000000e+01,3.044578833223993808e+00
9.300000000000000000e+01,4.942817303110915717e+00
9.400000000000000000e+01,5.533058373760968429e+00
9.500000000000000000e+01,2.506635969502943873e+00
9.600000000000000000e+01,5.063482559092948421e+00
9.700000000000000000e+01,3.507270824228467365e+00
9.800000000000000000e+01,2.122433560575962108e+00
9.900000000000000000e+01,1.493488750724162539e+00
