,1-PGA-1-1
0.000000000000000000e+00,2.683168277148528791e+00
1.000000000000000000e+00,4.436619321802431237e+00
2.000000000000000000e+00,6.119640277796310812e+00
3.000000000000000000e+00,2.624820951716734907e+00
4.000000000000000000e+00,1.752853214968180806e+00
5.000000000000000000e+00,1.452699720484942336e+00
6.000000000000000000e+00,3.246868735591874167e+00
7.000000000000000000e+00,1.735373263566255098e+00
8.000000000000000000e+00,2.294033319820368177e+00
9.000000000000000000e+00,3.390151897410055959e+00
1.000000000000000000e+01,5.123114895354071940e+00
1.100000000000000000e+01,8.130482864109822572e+00
1.200000000000000000e+01,1.819547643463652831e+00
1.300000000000000000e+01,1.975228006436244188e+00
1.400000000000000000e+01,3.445025322592843331e+00
1.500000000000000000e+01,1.197786208677626751e+00
1.600000000000000000e+01,2.369607920694226433e+00
1.700000000000000000e+01,1.962598634087931115e+00
1.800000000000000000e+01,4.089508195783508882e+00
1.900000000000000000e+01,1.675853768248391384e+00
2.000000000000000000e+01,2.802263759960861300e+00
2.100000000000000000e+01,1.860011692121544824e+00
2.200000000000000000e+01,3.573868075621271956e+00
2.300000000000000000e+01,1.396809499704845470e+00
2.400000000000000000e+01,9.021603745015331910e+00
2.500000000000000000e+01,2.647147492616376496e+00
2.600000000000000000e+01,5.064455757189879392e+00
2.700000000000000000e+01,3.929972089278540803e+00
2.800000000000000000e+01,4.166303549009991336e+00
2.900000000000000000e+01,2.224193262260989457e+00
3.000000000000000000e+01,5.233241189150275474e+00
3.100000000000000000e+01,3.543076296135335923e+00
3.200000000000000000e+01,2.187713016930747045e+00
3.300000000000000000e+01,2.350661866223591190e+00
3.400000000000000000e+01,3.172780052161481290e+00
3.500000000000000000e+01,4.973626401061288504e+00
3.600000000000000000e+01,4.804536183970681051e+00
3.700000000000000000e+01,1.427989193293858206e+00
3.800000000000000000e+01,3.329587273138079340e+00
3.900000000000000000e+01,3.079275978408401393e+00
4.000000000000000000e+01,2.189026076046999059e+00
4.100000000000000000e+01,2.283643039878933134e+00
4.200000000000000000e+01,2.871028525302047107e+00
4.300000000000000000e+01,2.274530809018119104e+00
4.400000000000000000e+01,4.384682888763805408e+00
4.500000000000000000e+01,3.346864590809600859e+00
4.600000000000000000e+01,3.111246391260772182e+00
4.700000000000000000e+01,2.399376057758177971e+00
4.800000000000000000e+01,6.022730403526654008e+00
4.900000000000000000e+01,2.800308433716084622e+00
5.000000000000000000e+01,3.650206268962006284e+00
5.100000000000000000e+01,2.123364473463281499e+00
5.200000000000000000e+01,4.009153320781895680e+00
5.300000000000000000e+01,1.979526252761699912e+00
5.400000000000000000e+01,2.402356505241291185e+00
5.500000000000000000e+01,5.830648878410205072e+00
5.600000000000000000e+01,3.147498620422338078e+00
5.700000000000000000e+01,1.409003443193992844e+00
5.800000000000000000e+01,4.938679451829679046e+00
5.900000000000000000e+01,3.468723367217140918e+00
6.000000000000000000e+01,1.487068324340040659e+00
6.100000000000000000e+01,1.308814878463453235e+00
6.200000000000000000e+01,2.432840179428310545e+00
6.300000000000000000e+01,3.024607966131257264e+00
6.400000000000000000e+01,5.577494536183671414e+00
6.500000000000000000e+01,1.899164726823734384e+00
6.600000000000000000e+01,1.683019522775203169e+00
6.700000000000000000e+01,2.475336040048659036e+00
6.800000000000000000e+01,7.353633426974223397e+00
6.900000000000000000e+01,3.191064160073125322e+00
7.000000000000000000e+01,1.173429306300251440e+00
7.100000000000000000e+01,3.584076834266424427e+00
7.200000000000000000e+01,6.530902148722242728e+00
7.300000000000000000e+01,4.016089912471365153e+00
7.400000000000000000e+01,1.683443444469109762e+00
7.500000000000000000e+01,2.859048461413375541e+00
7.600000000000000000e+01,1.291604750058963802e+00
7.700000000000000000e+01,2.611611246584212953e+00
7.800000000000000000e+01,2.627640280311544174e+00
7.900000000000000000e+01,1.313321480006454989e+00
8.000000000000000000e+01,4.301546535361532975e+00
8.100000000000000000e+01,1.354561504790938731e+00
8.200000000000000000e+01,3.467319684314296158e+00
8.300000000000000000e+01,3.063966249592685820e+00
8.400000000000000000e+01,4.399311435995663544e+00
8.500000000000000000e+01,2.232534992662204232e+00
8.600000000000000000e+01,1.292445969736372380e+00
8.700000000000000000e+01,2.746618915703513242e+00
8.800000000000000000e+01,2.297910988074609584e+00
8.900000000000000000e+01,4.337586738514401574e+00
9.000000000000000000e+01,4.754734689212904541e+00
9.100000000000000000e+01,2.080155003277566195e+00
9.200000000000000000e+01,2.442417234412804117e+00
9.300000000000000000e+01,6.627681514689943931e+00
9.400000000000000000e+01,4.910655073401511750e+00
9.500000000000000000e+01,3.275209355333148942e+00
9.600000000000000000e+01,4.934271350577573045e+00
9.700000000000000000e+01,4.745983101671161997e+00
9.800000000000000000e+01,1.840799373070495237e+00
9.900000000000000000e+01,1.894909123469221468e+00
