,Collapse,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood,DS likelihood
,probability,S,S,S,S,S,S
, ,0,1_1,2_1,3_1,4_1,4_2
0,0.02,0.44897959183673475,0.1224489795918367,0.24489795918367344,0.12244897959183675,0.061224489795918366,
