,1-PGA-1-1
0.000000000000000000e+00,1.903339725347114708e+00
1.000000000000000000e+00,2.176192776264794571e+00
2.000000000000000000e+00,8.989522687293531433e+00
3.000000000000000000e+00,1.580038862762598972e+00
4.000000000000000000e+00,6.944125638818198221e-01
5.000000000000000000e+00,2.028878180756317207e+00
6.000000000000000000e+00,1.373839448794880624e+00
7.000000000000000000e+00,9.795116751582693126e-01
8.000000000000000000e+00,1.150709189135711075e+00
9.000000000000000000e+00,2.246849566295266332e+00
1.000000000000000000e+01,3.174884571062503102e+00
1.100000000000000000e+01,7.160188157251891283e+00
1.200000000000000000e+01,1.629906255135755710e+00
1.300000000000000000e+01,9.263554420923620913e-01
1.400000000000000000e+01,1.886767351632845147e+00
1.500000000000000000e+01,4.794978554113146219e-01
1.600000000000000000e+01,1.698881571411856362e+00
1.700000000000000000e+01,1.327677886002911034e+00
1.800000000000000000e+01,4.416830590323678862e+00
1.900000000000000000e+01,8.429386320151281975e-01
2.000000000000000000e+01,2.329744967644994613e+00
2.100000000000000000e+01,1.609347437510215251e+00
2.200000000000000000e+01,3.022965972290539760e+00
2.300000000000000000e+01,7.808049002681070050e-01
2.400000000000000000e+01,3.751789729694362308e+00
2.500000000000000000e+01,1.849405807645101651e+00
2.600000000000000000e+01,3.764593089639941770e+00
2.700000000000000000e+01,2.297400831495436169e+00
2.800000000000000000e+01,3.368549079407487490e+00
2.900000000000000000e+01,1.534051481666330208e+00
3.000000000000000000e+01,4.981219597778655306e+00
3.100000000000000000e+01,3.492171863819633071e+00
3.200000000000000000e+01,1.774182197758210400e+00
3.300000000000000000e+01,2.129268980410460976e+00
3.400000000000000000e+01,1.523783386340089807e+00
3.500000000000000000e+01,3.408480836686275772e+00
3.600000000000000000e+01,2.192571665486242161e+00
3.700000000000000000e+01,1.141039257485949587e+00
3.800000000000000000e+01,2.381132296964386441e+00
3.900000000000000000e+01,2.061687941691484394e+00
4.000000000000000000e+01,1.189801426929622652e+00
4.100000000000000000e+01,1.461042001996420092e+00
4.200000000000000000e+01,3.707389908200692918e+00
4.300000000000000000e+01,1.671234636402644913e+00
4.400000000000000000e+01,3.389218966089436069e+00
4.500000000000000000e+01,2.143232641783233916e+00
4.600000000000000000e+01,2.491794562159538984e+00
4.700000000000000000e+01,1.350690714235541767e+00
4.800000000000000000e+01,4.697807981939901012e+00
4.900000000000000000e+01,1.169606708445043886e+00
5.000000000000000000e+01,2.868598592623990307e+00
5.100000000000000000e+01,1.168639547443523830e+00
5.200000000000000000e+01,4.445515758987064636e+00
5.300000000000000000e+01,1.785035302977240113e+00
5.400000000000000000e+01,1.144533242648140492e+00
5.500000000000000000e+01,3.828670283822245501e+00
5.600000000000000000e+01,1.902203890615775439e+00
5.700000000000000000e+01,1.268519562863063443e+00
5.800000000000000000e+01,3.238209947783798892e+00
5.900000000000000000e+01,1.776121240239231458e+00
6.000000000000000000e+01,1.015906771347287352e+00
6.100000000000000000e+01,9.685827279612669871e-01
6.200000000000000000e+01,2.096257149573807599e+00
6.300000000000000000e+01,2.330952738263835311e+00
6.400000000000000000e+01,4.265074805637867783e+00
6.500000000000000000e+01,1.663333088444846064e+00
6.600000000000000000e+01,8.674578024172077129e-01
6.700000000000000000e+01,2.246070122567301652e+00
6.800000000000000000e+01,5.140275151501591644e+00
6.900000000000000000e+01,4.176089049971223766e+00
7.000000000000000000e+01,7.316616971979781336e-01
7.100000000000000000e+01,2.792186636252647514e+00
7.200000000000000000e+01,3.646726438467737808e+00
7.300000000000000000e+01,3.283724958011810635e+00
7.400000000000000000e+01,6.284086704944860102e-01
7.500000000000000000e+01,2.942070997667315613e+00
7.600000000000000000e+01,6.734219018610284602e-01
7.700000000000000000e+01,2.014705072082940251e+00
7.800000000000000000e+01,1.970322570716023902e+00
7.900000000000000000e+01,1.053761736432426765e+00
8.000000000000000000e+01,3.710506384605377850e+00
8.100000000000000000e+01,6.936409787120054737e-01
8.200000000000000000e+01,2.958540186366880764e+00
8.300000000000000000e+01,1.940261274193161301e+00
8.400000000000000000e+01,2.979003953336350374e+00
8.500000000000000000e+01,1.508826893116244294e+00
8.600000000000000000e+01,1.349418913695985323e+00
8.700000000000000000e+01,3.686917946486251374e+00
8.800000000000000000e+01,2.180804411393519882e+00
8.900000000000000000e+01,3.993269525729555625e+00
9.000000000000000000e+01,3.434464859486651367e+00
9.100000000000000000e+01,1.561911059237952815e+00
9.200000000000000000e+01,2.513238324555109759e+00
9.300000000000000000e+01,4.712717721987330854e+00
9.400000000000000000e+01,5.359597539417102041e+00
9.500000000000000000e+01,2.125004509143008313e+00
9.600000000000000000e+01,4.601468589728789027e+00
9.700000000000000000e+01,2.706448822774298879e+00
9.800000000000000000e+01,2.011912832434357146e+00
9.900000000000000000e+01,1.635759119978828835e+00
