,1-PGA-1-1
0.000000000000000000e+00,1.643390142661929509e+00
1.000000000000000000e+00,2.344379010539920483e+00
2.000000000000000000e+00,8.550552459274161521e+00
3.000000000000000000e+00,1.684289456915602612e+00
4.000000000000000000e+00,1.035817503954869601e+00
5.000000000000000000e+00,2.218312893048746570e+00
6.000000000000000000e+00,1.525324329319255989e+00
7.000000000000000000e+00,1.157431022655453834e+00
8.000000000000000000e+00,1.588665786745213637e+00
9.000000000000000000e+00,2.451251787784817004e+00
1.000000000000000000e+01,3.788033923542645898e+00
1.100000000000000000e+01,5.377794926070001758e+00
1.200000000000000000e+01,1.406181153605524647e+00
1.300000000000000000e+01,8.186359381275363223e-01
1.400000000000000000e+01,1.885294374850458254e+00
1.500000000000000000e+01,4.353558958226106390e-01
1.600000000000000000e+01,2.164473815441516180e+00
1.700000000000000000e+01,1.628333984245830424e+00
1.800000000000000000e+01,4.605354090069948114e+00
1.900000000000000000e+01,8.512343061766374230e-01
2.000000000000000000e+01,1.923038357393043185e+00
2.100000000000000000e+01,1.444829378044330204e+00
2.200000000000000000e+01,3.465533757707331741e+00
2.300000000000000000e+01,7.206949604726368142e-01
2.400000000000000000e+01,5.462618937181926704e+00
2.500000000000000000e+01,1.701956473576109685e+00
2.600000000000000000e+01,4.480028114857316446e+00
2.700000000000000000e+01,2.793357009202121599e+00
2.800000000000000000e+01,3.561551192318248571e+00
2.900000000000000000e+01,1.500527536360510394e+00
3.000000000000000000e+01,4.284257522300021215e+00
3.100000000000000000e+01,3.032425396836708753e+00
3.200000000000000000e+01,1.636626315548631139e+00
3.300000000000000000e+01,2.406482551533850600e+00
3.400000000000000000e+01,1.455575869896487795e+00
3.500000000000000000e+01,3.022690464450089376e+00
3.600000000000000000e+01,2.791963341530712128e+00
3.700000000000000000e+01,1.175861960451307642e+00
3.800000000000000000e+01,2.886109630029861428e+00
3.900000000000000000e+01,2.571905662160278272e+00
4.000000000000000000e+01,1.247306231434019530e+00
4.100000000000000000e+01,1.702628689944552187e+00
4.200000000000000000e+01,2.917634970197886979e+00
4.300000000000000000e+01,1.836251251334403589e+00
4.400000000000000000e+01,3.477687772705795766e+00
4.500000000000000000e+01,1.794388449663980145e+00
4.600000000000000000e+01,2.311270721867705991e+00
4.700000000000000000e+01,1.395986709036763918e+00
4.800000000000000000e+01,4.742434353130309255e+00
4.900000000000000000e+01,1.428891567400741414e+00
5.000000000000000000e+01,2.657925134231963860e+00
5.100000000000000000e+01,1.333983232108219230e+00
5.200000000000000000e+01,3.576253958290534829e+00
5.300000000000000000e+01,1.277033978618457466e+00
5.400000000000000000e+01,1.192675736298010714e+00
5.500000000000000000e+01,4.329075055477636269e+00
5.600000000000000000e+01,2.354542789304026051e+00
5.700000000000000000e+01,1.347630139783591474e+00
5.800000000000000000e+01,3.046754417211622101e+00
5.900000000000000000e+01,1.891390418184383471e+00
6.000000000000000000e+01,1.044797098698351689e+00
6.100000000000000000e+01,1.226466130683969480e+00
6.200000000000000000e+01,2.090436297386760955e+00
6.300000000000000000e+01,2.090787893278948317e+00
6.400000000000000000e+01,4.479903825091755110e+00
6.500000000000000000e+01,1.441549342031582803e+00
6.600000000000000000e+01,1.147353783040305553e+00
6.700000000000000000e+01,2.220918304540470345e+00
6.800000000000000000e+01,5.557138210029250125e+00
6.900000000000000000e+01,3.736944585546185138e+00
7.000000000000000000e+01,7.825050906013840679e-01
7.100000000000000000e+01,2.788563912815612333e+00
7.200000000000000000e+01,4.069402037309481024e+00
7.300000000000000000e+01,3.298953502569506480e+00
7.400000000000000000e+01,1.080182949172243223e+00
7.500000000000000000e+01,2.474549295099132795e+00
7.600000000000000000e+01,7.193795245784309067e-01
7.700000000000000000e+01,1.950292522973983811e+00
7.800000000000000000e+01,2.047379154744604524e+00
7.900000000000000000e+01,8.332896210402884751e-01
8.000000000000000000e+01,2.687515539049871283e+00
8.100000000000000000e+01,8.451032983755127903e-01
8.200000000000000000e+01,4.031563348177237494e+00
8.300000000000000000e+01,1.382230244308274347e+00
8.400000000000000000e+01,3.167767674654053955e+00
8.500000000000000000e+01,1.375397305516488089e+00
8.600000000000000000e+01,1.136815999369827912e+00
8.700000000000000000e+01,4.386012891233089128e+00
8.800000000000000000e+01,2.167608979073859743e+00
8.900000000000000000e+01,4.047089594703145110e+00
9.000000000000000000e+01,3.319959948770057956e+00
9.100000000000000000e+01,1.104409495061108970e+00
9.200000000000000000e+01,2.207251936960747507e+00
9.300000000000000000e+01,5.381370476913792444e+00
9.400000000000000000e+01,4.609098490507330226e+00
9.500000000000000000e+01,2.793727109710093526e+00
9.600000000000000000e+01,4.606323288899260682e+00
9.700000000000000000e+01,2.524817538020283525e+00
9.800000000000000000e+01,1.945193766993134954e+00
9.900000000000000000e+01,1.992121814185845219e+00
